51.035,51.575,51.755,51.755,51.485,51.215,50.855,50.315,49.685,49.235,48.965,47.435,48.425,47.345,43.834,45.275,46.175,41.224,43.114,43.924,36.454,37.174,38.794,39.784,40.684,26.733,27.903,28.983,29.883,30.693
34.725,35.104,35.104,34.725,34.535,34.345,33.776,33.017,32.068,30.74,28.273,28.843,29.981,25.237,26.565,27.324,18.027,18.027,19.545,20.304,21.442,0,0,0,0,0,0,0,0,0
23.279,22.951,22.951,23.279,22.295,22.295,22.295,20.984,17.049,18.689,19.344,13.115,13.77,14.426,15.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.992,20.992,20.992,20.992,20.229,19.466,17.939,16.031,16.412,11.45,11.45,12.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.321,56.818,56.96,56.818,56.818,56.463,56.179,56.037,55.611,55.54,55.043,54.901,53.906,52.983,53.551,51.776,52.628,49.574,51.065,45.384,47.514,48.011,49.006,40.909,42.045,42.969,44.034,45.312,29.545,30.256
30.405,31.081,31.081,30.405,30.18,29.505,29.955,29.505,27.477,25.901,26.577,22.072,23.423,24.55,15.991,17.117,17.117,18.694,19.369,0,0,0,0,0,0,0,0,0,0,0
50.418,50.975,50.975,50.975,50.975,50.232,50.232,49.489,49.025,49.025,48.654,47.447,48.004,46.797,43.825,44.754,45.682,41.411,42.99,43.825,36.212,37.326,38.719,39.833,40.483,26.648,27.762,28.784,29.619,30.269
59.771,60.253,60.374,60.434,60.314,60.012,59.831,59.349,59.047,58.987,58.565,58.504,58.082,57.419,55.489,56.514,54.524,55.549,52.895,53.438,54.282,49.216,50.121,51.448,52.292,43.848,45.356,45.718,47.045,48.13
55.322,55.697,55.847,55.697,55.697,55.247,55.172,54.573,54.198,53.298,53.223,52.099,53.148,52.249,49.625,51.124,47.901,49.25,49.775,45.652,47.001,47.526,39.88,40.48,41.979,42.579,43.853,28.786,29.985,31.034
39.852,40.296,40.593,40.444,40,40,38.815,38.519,37.926,36,37.333,35.704,36.444,33.481,34.519,28.889,29.63,30.963,31.704,20.593,21.778,22.815,23.704,24.444,25.185,0,0,0,0,0
24.051,24.051,24.367,24.051,23.734,22.785,22.468,20.57,17.089,18.671,19.304,13.291,13.608,14.241,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.608,19.608,20,19.608,18.431,18.824,18.431,15.294,16.078,10.98,12.157,12.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.062,24.062,24.375,23.75,23.75,23.125,22.812,20.625,17.188,19.062,19.688,13.438,13.438,14.375,15.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.12,35.49,35.49,35.12,34.935,34.381,34.196,33.641,32.902,30.869,31.978,29.205,30.314,25.323,26.802,27.542,18.299,18.854,19.593,20.518,21.257,22.366,0,0,0,0,0,0,0,0
29.496,29.976,29.976,29.736,29.496,28.058,27.098,26.619,27.338,24.94,25.659,21.823,23.261,23.741,15.588,16.787,17.506,18.225,0,0,0,0,0,0,0,0,0,0,0,0
75.762,76.283,76.382,76.258,76.258,76.233,76.233,76.01,75.787,75.663,75.564,75.44,75.118,74.82,74.672,74.102,73.705,74.201,73.581,72.466,73.135,71.549,72.243,69.244,70.508,71.276,67.46,68.154,69.269,69.938
56.201,56.631,56.703,56.703,56.631,56.559,56.057,55.699,55.556,55.412,55.054,54.624,53.907,52.903,50.251,51.613,52.545,49.462,50.968,45.448,47.599,47.885,48.961,40.789,42.437,42.796,44.158,45.305,29.176,30.251
28,27.733,27.733,27.467,26.933,26.933,26.133,25.333,23.2,24.267,20.8,21.867,13.867,15.2,15.467,16.267,17.333,0,0,0,0,0,0,0,0,0,0,0,0,0
25.294,25.882,25.588,25,25.294,23.824,22.941,21.471,22.353,19.412,20,20.588,13.529,14.412,15.588,16.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.332,80.742,80.903,80.867,80.814,80.867,80.653,80.564,80.457,80.314,80.296,80.029,79.797,79.707,79.6,79.529,79.333,78.851,78.155,78.744,78.047,76.727,77.512,77.976,76.477,77.137,74.621,75.299,76.191,72.051
39.852,40.296,40.593,40.444,39.852,39.407,39.704,38.519,37.926,36,37.333,35.704,36.444,33.481,34.519,28.889,29.63,31.111,31.704,20.593,21.778,22.815,23.704,24.444,25.185,0,0,0,0,0
82.329,82.724,82.83,82.845,82.815,82.83,82.754,82.617,82.526,82.314,82.131,82.177,81.797,81.858,81.782,81.63,81.463,81.327,80.841,80.37,80.735,80.052,80.477,79.353,80.021,78.336,79.095,79.399,77.243,77.683
45.612,46.074,46.074,46.074,45.958,45.727,45.266,44.804,44.688,44.226,43.649,42.032,42.61,40.878,41.339,37.76,38.684,39.607,32.91,34.642,35.104,36.143,24.249,24.365,25.635,26.212,27.367,28.291,29.215,0
30.752,30.979,31.207,30.979,30.068,29.613,29.613,28.929,27.79,24.829,26.879,21.64,23.69,24.146,15.945,17.084,17.312,18.907,19.362,0,0,0,0,0,0,0,0,0,0,0
28.535,28.535,28.535,28.278,28.021,27.506,26.735,25.45,23.65,24.679,20.566,21.337,22.622,15.424,15.424,16.452,17.481,0,0,0,0,0,0,0,0,0,0,0,0,0
80.007,80.448,80.503,80.503,80.521,80.54,80.375,80.228,80.099,79.971,79.75,79.677,79.512,79.42,79.255,79.126,78.869,78.594,77.914,77.125,77.786,76.519,77.254,75.216,76.244,76.886,74.445,75.087,75.987,72.058
30.455,30.455,31.136,30.682,30.909,30,29.545,28.636,27.727,25.227,26.818,21.818,23.409,23.864,15.909,17.273,17.273,18.636,19.318,0,0,0,0,0,0,0,0,0,0,0
66.695,67.035,67.291,67.12,67.205,67.035,66.823,66.78,66.1,66.27,65.972,65.717,65.504,64.951,64.228,63.122,63.973,62.356,63.25,61.293,61.889,58.401,59.464,60.783,54.743,55.934,56.784,58.231,58.783,49.596
39.486,40.091,39.939,39.637,39.334,39.183,38.729,38.124,37.519,36.006,34.342,35.552,31.316,33.283,34.191,28.593,29.349,30.862,20.424,20.424,21.634,22.693,23.601,24.357,25.265,0,0,0,0,0
32.857,33.265,33.061,32.857,32.449,31.224,31.224,30.816,28.776,30,27.551,28.571,23.878,24.694,26.122,16.939,17.959,18.776,19.592,20.612,0,0,0,0,0,0,0,0,0,0
25.294,25.588,25.294,25.294,25.294,23.824,22.941,21.471,22.059,19.412,20,20.588,13.235,14.412,15.294,16.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.427,33.054,32.845,32.427,32.218,31.172,30.962,29.916,28.243,29.707,27.824,28.243,24.477,24.686,16.109,16.109,17.992,18.619,19.456,20.293,0,0,0,0,0,0,0,0,0,0
58.923,59.299,59.674,59.549,59.361,59.236,59.048,58.798,58.297,57.984,57.044,56.23,57.107,56.857,55.229,55.98,54.227,55.229,52.473,53.225,47.464,48.904,50.094,51.158,42.204,43.644,45.022,45.46,46.9,47.902
34.302,34.496,34.302,34.109,33.721,33.527,31.977,32.752,32.171,30.62,28.295,28.876,24.612,25.388,26.744,27.132,18.023,18.217,19.767,20.155,21.318,0,0,0,0,0,0,0,0,0
39.302,39.909,39.909,39.757,39.15,38.998,38.088,38.088,37.633,36.115,34.294,35.205,32.929,33.384,34.143,28.68,29.439,30.653,20.334,20.637,21.7,22.762,23.369,24.431,25.19,0,0,0,0,0
31.291,31.51,31.947,31.729,31.291,30.853,30.416,29.978,27.79,28.665,27.352,21.882,23.632,24.289,16.193,16.193,17.287,18.381,19.256,0,0,0,0,0,0,0,0,0,0,0
29.604,30.303,30.07,30.303,29.604,29.138,28.205,26.573,27.972,25.408,26.34,21.678,23.077,24.242,15.618,17.016,17.016,18.415,0,0,0,0,0,0,0,0,0,0,0,0
25.15,25.15,25.15,25.15,24.251,23.653,23.054,20.958,22.455,19.162,19.76,13.473,13.772,14.371,15.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.165,34.549,34.549,33.973,34.165,33.205,33.589,31.094,32.438,30.518,28.215,28.983,29.75,24.952,26.871,27.063,17.85,19.002,19.386,20.154,21.113,0,0,0,0,0,0,0,0,0
66.581,67.009,67.222,67.179,67.009,67.009,66.752,66.239,66.026,66.111,65.94,65.684,65.47,64.915,64.316,63.034,63.932,62.607,63.248,61.325,61.795,58.419,59.444,60.726,54.786,55.897,56.795,58.205,58.761,49.53
44.089,44.581,44.951,44.581,44.581,43.596,43.473,42.611,41.995,41.01,39.901,41.133,38.054,40.148,35.714,37.315,38.177,31.773,33.005,34.36,34.852,22.783,24.015,24.138,25.369,26.724,27.34,28.079,0,0
28.678,28.928,28.928,28.928,28.678,27.431,26.683,25.935,23.691,24.938,20.449,22.693,22.693,15.212,15.461,16.459,17.706,18.204,0,0,0,0,0,0,0,0,0,0,0,0
47.021,47.562,47.562,47.454,47.021,47.237,46.479,45.829,45.72,44.962,44.42,44.745,43.445,41.17,41.928,38.462,39.22,40.737,33.586,34.886,35.536,36.945,37.486,24.594,25.677,26.652,27.519,28.277,29.469,30.228
39.79,40.24,40.24,40.09,39.79,39.64,38.438,38.288,37.237,36.186,34.234,35.435,31.381,33.483,34.234,28.829,29.58,30.931,31.381,20.721,21.772,22.823,23.574,24.324,25.075,0,0,0,0,0
28.96,29.208,29.208,28.713,28.713,28.713,27.228,25.743,26.733,25,21.04,21.535,23.02,14.604,15.594,16.584,17.574,18.069,0,0,0,0,0,0,0,0,0,0,0,0
34.18,34.375,34.18,33.984,33.984,33.594,33.203,32.422,32.031,30.664,28.125,28.906,24.219,25,26.758,26.758,17.969,19.141,19.531,20.703,21.094,0,0,0,0,0,0,0,0,0
