79.631,79.631,79.794,80.011,80.065,80.12,80.174,80.065,80.065,80.12,80.065,80.065,80.065,79.848,79.631,79.685,79.631,79.413,79.359,79.142,79.25,79.033,78.816,78.599,78.653,78.49,78.218,78.001,78.001,77.621
61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,60.938,60.938,60.938,61.458,61.458,60.938,60.938,60.938,60.417,57.292,57.292,57.812,57.812,57.812,57.812,57.812,54.688,55.729,55.729,55.729
52.35,52.35,52.597,52.844,52.844,52.679,53.009,52.432,52.35,52.35,52.102,51.855,51.525,51.443,50.948,50.536,50.618,50.124,49.299,49.711,48.805,48.722,47.898,47.98,46.167,46.249,43.693,43.941,44.023,39.984
52.027,52.027,52.027,52.027,52.027,52.027,52.027,52.027,52.027,51.014,51.014,50.338,49.662,49.662,49.662,50,49.324,47.635,47.973,43.919,45.27,45.27,40.203,40.203,40.203,41.216,41.216,30.405,30.405,31.081
67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.791,67.485,66.564,66.564,66.564,66.564,65.951,65.951,65.951,66.258,66.258,65.951,65.644,64.417,62.883,62.883,62.883,63.19
78.888,78.888,78.888,79.062,78.888,79.322,79.235,79.149,79.149,79.149,79.149,79.322,79.149,78.888,78.888,78.888,78.888,78.714,78.454,78.367,78.367,78.367,78.28,78.106,77.845,77.845,77.585,77.672,77.063,77.063
58.499,58.499,58.499,58.499,58.499,58.499,58.499,58.278,58.278,58.278,58.278,58.278,58.057,57.616,56.733,56.733,55.408,55.408,55.85,54.967,54.967,53.201,53.201,49.669,50.331,50.993,50.993,45.475,45.475,45.475
59.38,59.38,59.38,59.69,59.69,59.69,59.535,59.225,59.225,59.07,58.605,58.915,58.915,58.45,57.054,57.674,56.899,57.209,57.364,56.589,55.039,55.349,53.178,53.643,53.798,50.388,51.008,51.473,51.628,46.202
69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.277,69.277,69.277,68.072,68.072,68.072,68.072,68.072,68.072,67.47,67.47,67.47,67.47,67.47
59.836,59.836,59.836,60,60,60.164,59.836,59.836,59.836,59.344,59.18,59.344,59.016,59.18,57.869,58.361,57.705,57.869,56.885,55.574,55.574,55.902,53.443,54.262,54.426,51.148,51.475,51.967,46.066,46.066
64.523,64.523,64.523,64.523,64.523,64.523,64.73,64.73,63.9,63.9,63.9,63.9,63.9,64.108,63.278,62.033,62.448,62.448,62.448,61.826,60.996,59.959,60.166,60.373,60.373,58.091,58.714,55.187,55.187,55.809
72.328,72.328,72.328,72.328,72.328,72.519,72.519,72.519,72.71,72.71,72.328,72.328,72.328,72.328,72.328,72.328,72.328,72.137,71.947,71.565,70.802,70.802,70.802,70.42,70.42,70.611,69.847,68.511,68.702,68.702
74.176,74.176,74.176,74.176,74.176,74.176,74.176,74.451,74.176,74.176,74.176,74.176,74.451,74.725,74.176,74.176,73.901,72.253,71.978,71.978,71.978,71.978,71.978,71.978,71.978,71.429,71.429,72.253,72.253,70.879
80.416,80.416,80.416,80.683,80.79,80.79,80.95,80.843,80.896,80.843,80.79,80.79,80.683,80.683,80.523,80.47,80.256,80.309,80.043,79.989,79.989,79.723,79.562,79.616,79.402,79.296,79.136,78.975,78.762,78.815
74.862,74.862,74.989,75.201,75.243,75.455,75.455,75.286,75.37,75.243,75.243,75.159,75.074,74.947,74.905,74.862,74.82,74.736,74.524,74.524,74.312,74.27,73.931,74.016,73.804,73.72,73.508,73.339,73.085,73.085
62.982,62.982,62.982,63.158,62.982,63.333,63.333,62.982,63.333,63.333,63.333,62.982,62.281,61.93,61.93,61.404,61.053,61.404,60.877,60.175,60.175,60.351,58.947,59.474,59.474,57.368,57.719,54.211,54.737,54.737
62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,62.416,61.074,61.074,61.074,60.403,60.403,60.403,60.403,61.745,58.389,58.389,59.06,59.06
80.057,80.057,80.057,80.057,80.152,80.247,80.247,80.247,80.342,80.342,80.342,80.342,80.342,80.342,80.152,80.057,80.152,80.057,80.057,80.057,79.772,79.297,79.297,79.202,79.202,79.202,78.822,78.538,78.632,78.632
69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.706,69.412,69.412,68.529,68.529,68.529,67.941,67.941,67.941,68.529,68.529,68.529,67.941,67.941,67.059,64.706,64.706,65
60.331,60.691,60.619,60.979,60.907,60.979,60.763,60.619,60.475,60.331,60.331,60.043,59.755,59.611,59.395,59.323,59.035,58.747,58.819,58.315,57.955,57.811,57.955,57.379,57.163,56.659,55.292,55.364,55.58,53.996
73.655,73.655,74.02,73.929,74.02,74.111,74.111,74.111,74.111,73.929,73.929,73.838,73.838,73.564,73.473,73.382,73.2,72.744,72.835,72.926,72.379,72.379,72.015,72.015,71.468,71.65,71.65,71.103,70.191,70.374
67.063,67.063,67.063,67.063,67.063,67.063,67.063,67.063,66.865,67.063,67.063,67.063,67.063,66.468,66.468,66.468,66.27,65.873,65.675,65.675,65.675,65.278,64.286,63.095,63.095,63.294,63.294,61.508,61.508,61.706
65.029,65.469,65.469,65.543,65.543,65.616,65.543,65.469,65.249,65.029,64.956,64.663,64.663,64.516,64.223,64.076,63.93,63.71,63.416,63.416,62.83,62.537,62.39,61.804,61.804,60.997,60.997,59.897,59.971,58.065
67.216,67.216,67.216,67.216,67.216,67.381,67.381,67.051,67.216,67.216,67.216,67.051,67.216,67.051,66.886,66.392,65.898,66.227,66.227,65.733,63.921,63.921,63.921,64.086,64.58,63.427,63.427,61.45,61.45,61.779
73.964,73.964,74.056,74.101,74.329,74.374,74.329,74.42,74.374,74.329,74.283,74.283,74.056,74.01,73.828,73.964,73.6,73.555,73.464,73.327,73.145,73.191,72.827,72.827,72.736,72.371,72.235,72.144,71.916,71.78
61.667,61.667,61.667,61.667,61.667,61.667,61.667,61.667,61.667,61.667,61.111,61.111,61.111,61.111,61.111,61.111,61.111,61.111,58.889,58.889,57.778,56.111,56.111,56.111,56.111,56.111,56.111,56.111,56.667,56.667
74.51,74.51,74.51,74.661,74.661,74.661,74.661,74.661,74.811,74.661,74.661,74.661,74.661,74.661,74.661,74.51,74.208,73.605,73.605,73.756,73.756,73.454,73.454,73.002,72.097,71.342,71.342,71.342,71.644,71.795
71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.565,71.885,71.885,71.885,71.565,70.288,69.649,69.649,69.649,69.649,69.649,69.649,69.649,69.968,69.968,69.329,69.329
76.941,76.941,76.941,77.173,76.941,77.057,77.057,77.057,76.941,76.941,76.941,76.941,76.941,76.941,76.825,76.014,76.13,76.13,76.246,76.362,76.13,75.55,75.55,75.55,75.55,75.435,74.971,74.392,74.392,74.508
60.976,60.976,60.976,60.976,60.976,61.324,61.324,61.324,61.324,60.627,61.324,61.324,60.627,59.93,59.93,59.93,59.93,59.233,59.233,57.84,57.84,58.188,56.794,53.659,53.659,53.659,54.355,54.355,54.355,48.78
60.517,60.517,60.763,60.886,60.886,60.886,60.763,60.763,60.394,60.64,60.148,59.902,59.779,59.041,59.164,58.795,57.688,57.688,57.811,56.704,56.95,55.474,55.966,56.089,54.121,54.49,51.046,51.415,51.784,52.153
75.525,75.525,75.753,75.708,76.027,76.073,76.073,75.936,76.027,75.799,75.799,75.845,75.708,75.662,75.571,75.434,75.342,75.16,74.977,74.977,74.795,74.749,74.475,74.475,74.384,74.247,74.018,73.973,73.653,73.425
69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.683,69.231,69.231,69.231,69.231,69.231,68.778,68.778,67.873,66.063,66.516,66.516,66.516,66.516,65.158,65.158,65.611
69.231,69.231,69.231,69.231,69.231,69.231,69.231,69.636,69.231,69.231,69.636,69.636,69.636,69.636,68.826,68.826,68.826,68.826,68.826,68.826,68.421,65.992,65.992,65.992,65.992,65.992,65.992,65.992,65.992,66.397
64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,64.189,62.838,62.838,62.838,62.838,56.081
73.467,73.732,73.732,73.784,73.943,73.996,73.996,73.837,73.996,73.732,73.679,73.573,73.52,73.52,73.256,73.097,73.044,73.044,72.727,72.569,72.569,72.41,72.146,72.093,71.934,71.67,71.247,71.3,70.772,70.825
74.866,74.866,74.866,74.866,74.866,75.045,74.866,75.045,75.045,75.045,75.045,74.688,74.688,74.688,74.688,74.688,74.51,74.51,74.688,74.51,74.332,73.619,73.44,73.619,73.619,73.619,73.619,73.084,73.262,72.193
73.932,74.003,74.288,74.43,74.43,74.501,74.501,74.501,74.501,74.501,74.501,74.288,74.288,73.789,73.86,73.789,73.647,73.575,73.219,73.077,73.219,72.863,72.721,72.507,72.151,72.151,71.724,71.652,71.083,71.154
64.474,64.474,64.474,64.474,64.737,64.605,64.474,64.474,64.474,64.474,64.079,64.342,64.342,64.211,63.289,62.895,62.895,63.026,62.5,62.105,62.237,60.789,61.316,59.868,60,60.395,58.158,58.553,58.684,55.132
62.054,62.054,62.054,62.054,62.054,62.054,62.054,62.054,62.054,61.607,61.607,61.607,61.607,61.607,61.607,61.607,61.161,60.268,59.821,59.821,59.821,59.821,58.929,58.929,58.929,58.929,56.25,56.25,56.25,56.696
71.207,71.207,71.207,71.207,71.207,71.207,71.207,71.207,71.207,71.207,71.207,71.207,71.517,71.517,71.517,71.207,69.969,69.969,69.969,69.969,69.04,69.04,69.04,69.04,69.969,69.35,69.35,69.659,68.421,67.183
66.889,67.223,67.389,67.306,67.473,67.64,67.389,67.723,67.389,67.139,67.389,67.223,67.139,66.889,66.555,66.389,66.222,66.305,65.638,65.221,65.221,65.304,64.804,64.304,64.304,63.47,63.386,62.302,62.385,62.469
63.813,63.813,63.927,64.212,64.326,64.384,64.269,64.155,64.155,63.927,63.984,63.927,63.642,63.813,63.299,63.014,63.014,62.957,62.557,62.614,62.386,62.329,62.1,61.701,61.358,61.187,61.13,60.731,60.559,59.874
78.889,78.889,78.889,78.889,78.889,78.889,79.028,79.167,79.167,79.167,78.611,78.611,78.611,78.611,78.611,78.611,78.611,78.333,78.611,78.056,78.056,78.056,78.056,77.917,78.056,77.778,77.778,76.944,76.389,76.389
57.836,57.836,57.836,57.836,57.836,57.836,57.836,57.463,57.463,57.463,57.836,57.463,55.97,55.97,55.97,55.97,55.97,55.97,54.851,54.851,52.239,53.358,50.373,50.373,50.373,51.119,51.119,46.642,45.896,47.015
77.358,77.358,77.358,77.358,77.358,77.358,77.358,77.516,77.516,77.516,77.516,77.044,77.044,77.044,77.044,77.201,77.201,77.201,77.201,77.044,76.258,76.415,76.258,76.258,76.258,76.258,75.943,76.415,75,75
65.168,65.22,64.806,64.341,64.599,64.548,64.548,64.393,64.444,64.289,64.289,64.238,64.134,64.083,64.083,63.773,63.618,63.411,63.256,63.101,62.997,62.894,62.481,62.274,62.067,62.016,61.499,61.499,60.879,60.827
72.311,72.568,72.414,72.62,72.877,72.877,72.877,72.723,72.723,72.671,72.671,72.62,72.414,72.259,72.105,72.156,72.054,71.848,71.642,71.539,71.436,71.333,71.076,71.024,70.87,70.458,70.304,70.098,69.635,69.686
64.436,64.903,64.903,64.903,65.058,65.214,65.136,64.981,64.825,64.591,64.669,64.514,64.28,63.813,63.813,63.58,63.658,63.268,62.879,62.49,62.568,62.101,61.323,61.556,60.545,60.623,59.3,59.689,59.611,57.821
67.832,67.949,68.007,68.24,68.415,68.531,68.473,68.415,68.357,68.182,68.182,68.065,67.949,67.949,67.716,67.541,67.483,67.366,67.016,66.841,66.783,66.375,66.142,66.2,65.851,65.734,65.443,64.744,64.86,63.986
69.401,69.727,69.922,69.857,70.052,69.987,69.857,69.922,69.792,69.792,69.661,69.466,69.336,69.401,69.271,69.076,69.076,68.555,68.424,68.359,68.099,67.773,67.448,67.448,66.927,66.927,66.862,66.211,65.495,65.495
67.593,67.593,67.593,67.593,67.593,67.778,67.778,67.778,67.407,67.222,67.222,67.222,67.037,67.222,67.222,66.111,66.111,65.556,65.556,65.741,64.815,65.185,64.259,64.444,64.444,63.519,63.519,61.667,61.852,61.852
67.684,67.779,67.969,68.16,68.351,68.351,67.969,68.351,68.16,67.874,68.065,67.779,67.588,67.207,67.016,66.826,66.921,66.158,66.349,65.872,65.968,65.396,65.491,64.919,63.966,64.061,62.726,62.917,63.108,61.01
79.141,79.141,79.382,79.43,79.575,79.672,79.623,79.672,79.575,79.479,79.43,79.479,79.285,79.285,79.092,79.189,78.803,78.754,78.851,78.706,78.368,78.368,78.32,77.982,77.982,77.885,77.547,77.547,77.547,77.306
54.503,54.503,54.738,54.816,54.816,54.816,54.973,54.581,54.581,54.659,54.268,53.955,53.72,53.485,53.25,53.406,53.015,52.702,52.31,51.449,51.605,50.744,50.822,49.648,49.883,48.238,48.395,48.316,45.967,46.045
65.059,65.059,65.294,65.176,65.412,65.294,65.176,65.294,65.412,65.059,64.824,64.941,64.941,64.941,64.353,63.882,64,63.647,63.294,62.118,62.353,62.588,61.529,61.765,60.353,60.588,60.706,58.824,58.941,59.176
49.063,49.47,48.818,49.226,49.063,48.981,49.063,48.737,48.737,48.737,48.492,47.922,47.922,47.596,47.514,47.107,46.536,46.047,46.129,45.314,45.477,44.336,44.417,42.869,42.869,40.505,40.75,40.831,36.919,36.838
67.787,67.947,68.267,68.16,68.267,68.48,68.427,68.213,68.32,68.267,68.267,68,68,67.84,67.733,67.52,67.52,67.307,67.2,66.933,66.88,66.72,66.507,66.133,66.187,65.867,65.653,65.387,65.227,64.853
50.266,50.797,49.658,48.671,48.671,48.595,48.595,48.747,48.368,48.443,48.216,47.608,47.76,47.532,47.077,46.925,46.773,46.241,45.786,45.71,45.103,43.736,44.115,42.445,42.673,42.749,40.243,40.319,36.674,36.674
61.856,61.856,61.856,61.856,61.856,61.856,61.856,61.856,61.856,61.598,61.34,61.34,61.082,61.34,61.34,60.567,59.794,60.567,59.278,57.732,58.247,58.247,58.247,58.505,56.959,56.959,53.351,54.124,54.124,48.454
54.499,54.282,54.427,54.644,54.644,54.644,54.644,54.572,54.354,54.499,54.282,53.919,53.846,53.846,53.556,53.12,52.83,52.54,52.54,52.032,51.451,51.597,50.726,50.726,49.565,49.71,48.113,48.331,48.113,45.791
74.304,74.652,74.826,74.71,74.942,74.884,75,74.826,74.652,74.768,74.768,74.594,74.42,74.42,74.304,74.13,73.898,73.84,73.724,73.492,73.434,73.144,72.97,72.796,72.796,72.158,72.216,72.158,71.694,71.172
66.045,66.045,66.418,66.231,66.884,66.511,66.698,66.231,66.511,66.231,66.045,66.045,65.951,65.392,65.299,64.739,64.552,64.739,64.179,63.713,63.899,63.06,63.153,63.34,62.313,61.007,61.007,61.287,59.328,59.608
55.397,55.476,55.635,56.032,56.032,56.032,55.873,55.794,55.476,55.556,55.317,55.079,54.762,54.603,54.444,54.365,53.571,53.333,53.175,53.175,52.778,51.667,52.063,50.556,50.794,51.032,49.444,49.286,46.825,46.905
73.18,73.327,73.229,73.327,73.571,73.62,73.669,73.522,73.669,73.376,73.376,73.376,73.278,73.229,72.936,72.789,72.838,72.789,72.496,72.301,72.301,72.154,72.008,71.91,71.715,71.324,71.324,71.128,70.884,70.835
67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.647,67.059,67.059,67.647,67.647,67.647,67.059,67.059,67.059,67.059,67.059,67.059,67.059,67.059,67.059,63.529,63.529
70.813,70.813,70.936,71.059,71.182,71.182,71.059,70.936,71.059,71.059,71.059,71.305,70.813,70.813,70.69,70.69,70.813,70.32,69.828,69.951,69.581,69.458,69.089,68.596,68.596,68.719,67.857,66.749,66.749,66.502
