52.365,77.218,70.678,58.873,72.271,67.449,67.704,74.795,61.31,65.741,54.727,61.662,57.522,56.213,67.931,59.471,62.5,64.075,73.361,59.654,48.837,46.667,60.719,56.904,55.556,68.542,62.635,56.589,65.83,41.349
67.178,69.194,62.664,67.183,55.118,60.7,63.92,63.121,40.126,63.79,56.129,65.164,70.47,63.843,69.271,69.435,62.214,64.99,53.846,75.308,58.553,74.497,64.529,63.77,44.056,42.451,62.917,36.995,41.069,31.731
79.496,77.962,59.641,77.664,80.272,66.445,74.596,67.063,72.262,56.129,64.447,55.18,64.167,72.161,62.389,53.299,65.617,71.858,41.095,54.027,45.11,53.552,63.923,68.942,55.985,61.959,62.906,35.587,62.473,62.902
58.278,78.426,70.699,62.291,71.8,53.652,56.528,66.543,62.926,72.666,76.96,39.86,65.649,57.114,66.101,68.168,50.651,59.204,58.019,64.834,61.489,67.331,66.502,41.524,57.908,37.5,63.111,58.968,43.094,36.48
59.845,74.919,66.923,61.69,65.684,54.321,77.097,66.002,63.941,60.643,72.791,68.817,68.22,42.877,58.084,65.693,64.86,66.963,55.469,55.485,41.319,57.212,64.422,42.564,35.128,62.427,62.192,63.742,40,39.013
70.482,61.895,68.182,69.759,73.416,65.571,78.37,73.725,73.792,66.18,56.882,55.269,41.421,41.608,56.347,72.456,64.697,38.267,60.273,58.917,64.397,52.413,34.974,43.256,68.095,43.19,63.242,59.086,43.188,67.319
59.672,67.974,73.317,59.938,73.705,64.717,76.893,60.922,67.799,56.667,54.545,67.099,62.683,48.338,64.286,67.726,71.617,67.729,54.101,69.824,40.609,57.557,64.006,57.811,65.212,63.289,37.468,40.165,43.754,62.429
63.9,59.11,77.545,68.268,78.604,74.834,78.293,70.968,51.482,69.795,39.658,57.047,70.833,61.905,46.667,68.992,66.667,75.075,63.619,70.945,41.535,74.144,63.431,39.826,66.286,60.395,38.369,55.729,39.073,40.337
72.901,79.637,73.679,60.678,69.221,72.745,68.59,55.65,58.5,65.669,63.158,73.997,53.687,70.492,41.537,51.359,68.828,54.678,75.324,60.51,40.526,75.51,57.835,63.842,50.84,37.117,61.48,55.825,37.762,36.391
73.901,73.374,63.791,56.389,69.786,72.193,67.213,58.548,74.628,67.604,64.583,66.532,65.153,42.192,53.049,71.202,43.754,54.393,67.8,61.283,43.014,46.625,33.133,40.041,56.605,42.982,44.143,66.765,60.433,40.227
81.003,75.462,60.268,62.332,72.656,68.852,64.268,73.383,63.03,62.057,59.091,61.929,73.338,50.206,61.417,60.776,62.732,59.823,37.976,59.811,59.079,60.331,40.218,63.975,61.581,56,64.107,64.778,44.348,64.587
75.54,64.722,55.317,60.503,79.977,62.577,70.541,62.932,72.92,57.982,63.712,67.214,54.015,69.613,60,53.417,70.494,51.308,52.117,51.903,65.817,61.798,58.73,62.149,42.754,46.66,61.392,37.023,64.125,36.94
63.509,80.057,68.561,69.767,76.41,63.903,64.362,69.231,78.095,68.585,72.892,61.323,72.69,71.383,53.788,73.259,42.243,68.403,63.199,40.306,41.965,64.795,66.573,53.056,53.728,60.616,47.269,54.815,67.212,39.787
64.43,77.167,66.292,66.909,80.082,69.261,59.786,68.212,65.821,76.722,73.323,71.938,57.639,60.501,70.805,67.925,53.532,72.605,55.885,39.738,46.412,74.712,52.863,64.729,56.799,63.536,64.138,42.202,66.614,58.389
80.247,66.3,79.99,77.151,74.142,71.266,79.954,74.811,64.139,66.892,57.233,69.871,41.788,71.582,43.874,69.708,74.02,68.76,66.46,46.632,73.851,60.396,64.826,63.066,60.819,59.886,35.511,56.27,37.528,43.385
70,70.342,75.112,59.942,63.581,76.901,78.404,69.276,58.847,64.826,64.557,56.716,62.305,64.073,60.894,65.16,56.17,59.347,45.185,43.188,40.975,62.488,57.627,50.909,62.176,68.575,57.673,41.685,38.771,39.914
60.979,67.857,63.462,70.906,59.5,69.6,63.095,62.075,64.384,63.424,55.978,56.078,61.609,78.173,68.775,63.216,64.562,74.806,40.616,68.034,56.014,60.897,60.563,58.741,57.37,68.781,53.696,67.323,36.669,63.963
74.202,68.53,65.32,79.347,71.336,39.764,62.092,67.832,76.764,63.177,67.873,70.096,71.021,73.572,69.251,60.96,67.473,59.86,56.977,59.287,75.322,54.572,55.67,61.532,38.287,40.286,63.749,67.717,58.644,64.913
67.46,70.056,78.431,73.296,67.219,62.83,67.213,72.565,60.919,73.3,61.966,73.082,62.976,67.219,45.018,43.774,61.008,48.929,60.901,61.218,37.49,51.01,61.927,68.753,65.293,65.642,62.458,43.67,60.542,62.73
65.396,62.722,64.706,73.901,60.458,54.148,62.663,66.939,69.811,67.812,72.196,72.996,60.833,67.929,54.037,49.522,61.015,62.179,58.311,55.708,56.375,38.556,58.065,62.575,67.409,58.745,61.533,58.3,62.178,63.768
67.71,72.191,80.529,70.883,53.214,66.964,60.465,66.909,67.593,56.667,63.51,60.531,71.643,71.493,70.543,52.005,62.783,57.583,71.237,75.187,60.359,57.479,43.475,60.559,43.591,52.069,43.214,66.931,63.161,41.36
74.374,77.571,75.311,69.199,70.896,75.424,60.116,69.473,52.488,57.364,70.588,59.772,68.52,70.624,71.902,73.018,66.356,72.017,58.558,60.336,61.271,56.934,61.263,40.153,61.508,60.331,66.284,63.431,47.132,40.159
61.111,68.306,66.073,69.556,68.392,65.777,73.866,53.6,70.666,74.86,57.806,55.763,55.719,74.618,54.198,49.537,67.66,55.797,63.669,42.511,75.447,66.759,52.179,62.382,53.807,65.817,58.675,58.423,34,39.175
74.811,76.166,67.002,72.302,74.823,55.183,69.393,52.055,60.142,64.706,69.806,57.609,73.917,62.434,61.639,67.143,62.324,69.231,74.381,62.529,59.774,69.126,57.952,44.19,47.949,57.895,37.092,61.056,61.111,65.693
