56.655,56.655,56.516,56.277,56.076,55.722,55.498,55.267,54.874,54.557,54.041,53.894,52.791,52.267,51.457,52.082,51.002,49.375,50.069,47.61,48.373,44.402,45.335,46.075,41.602,40.376,41.286,42.127,29.064,30.035
34.066,33.981,33.666,33.095,32.924,32.21,31.525,29.897,29.183,27.641,28.955,26.499,22.673,24.101,24.415,16.077,17.047,18.018,19.018,0,0,0,0,0,0,0,0,0,0,0
40.786,40.638,40.322,39.996,39.374,39.143,38.374,37.668,37.584,35.541,34.446,35.531,33.73,30.655,31.824,27.612,28.917,28.844,19.05,20.051,21.009,22.03,0,0,0,0,0,0,0,0
25.914,25.821,25.133,24.726,24.07,23.07,22.82,19.537,20.35,17.505,18.287,12.066,13.067,14.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.974,39.017,38.74,38.463,37.974,37.633,36.611,35.739,35.462,34.951,33.865,32.077,33.184,30.311,31.396,27.48,27.544,18.029,19.029,20.051,21.052,22.009,0,0,0,0,0,0,0,0
53.25,53.24,53.119,52.907,52.533,52.281,51.958,51.585,51.302,50.848,50.04,49.778,49.294,48.597,47.558,48.193,46.72,44.308,45.155,41.3,42.279,43.096,38.575,37.677,38.635,39.483,27.049,28.068,29.027,30.036
30.554,30.459,30.081,29.488,28.588,28.091,26.694,26.22,25.012,23.804,24.135,20.891,21.435,14.069,15.04,16.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.347,32.149,31.831,31.096,30.322,30.044,29.11,28.872,28.157,26.906,24.563,21.068,22.438,22.895,15.052,16.025,17.037,0,0,0,0,0,0,0,0,0,0,0,0,0
45.109,45.086,45.041,44.836,44.313,44.199,43.79,42.903,41.993,41.788,41.288,40.378,39.104,39.991,38.012,34.645,35.578,36.579,32.279,31.915,32.962,22.157,23.089,24.09,25.023,0,0,0,0,0
32.477,32.396,31.971,31.242,31.06,30.21,29.219,28.936,28.288,27.034,24.686,21.064,22.481,22.906,15.095,16.066,17.058,0,0,0,0,0,0,0,0,0,0,0,0,0
35.008,35.029,34.719,34.016,33.561,32.754,31.989,31.948,31.514,30.666,29.301,26.654,27.833,24.152,24.524,16.088,17.08,18.052,19.003,0,0,0,0,0,0,0,0,0,0,0
44.027,44.075,43.864,43.589,43.216,42.795,42.26,41.871,41.076,40.849,40.396,39.601,38.385,36.327,37.348,34.09,35.111,30.815,30.621,31.642,21.089,22.046,23.051,24.023,25.012,0,0,0,0,0
46.557,46.574,46.471,46.196,45.921,45.664,44.857,44.513,43.895,43.758,43.466,42.899,42.092,40.787,38.502,39.499,36.081,37.094,32.475,33.763,33.265,34.226,23.098,24.077,25.073,26.035,0,0,0,0
