x	y
2.79	8.10E-05
2.791	7.88E-05
2.792	7.65E-05
2.793	7.40E-05
2.794	7.14E-05
2.795	6.86E-05
2.796	6.57E-05
2.797	6.27E-05
2.798	5.96E-05
2.799	5.64E-05
2.8	5.30E-05
2.801	4.95E-05
2.802	4.58E-05
2.803	4.21E-05
2.804	3.82E-05
2.805	3.42E-05
2.806	3.00E-05
2.807	2.58E-05
2.808	2.14E-05
2.809	1.68E-05
2.81	1.22E-05
2.811	7.41E-06
2.812	2.50E-06
2.813	2.41E-06
2.814	7.13E-06
2.815	1.17E-05
2.816	1.62E-05
2.817	2.05E-05
2.818	2.48E-05
2.819	2.88E-05
2.82	3.28E-05
2.821	3.67E-05
2.822	4.04E-05
2.823	4.40E-05
2.824	4.74E-05
2.825	5.08E-05
2.826	5.40E-05
2.827	5.71E-05
2.828	6.00E-05
2.829	6.29E-05
2.83	6.56E-05
2.831	6.82E-05
2.832	7.06E-05
2.833	7.30E-05
2.834	7.52E-05
2.835	7.73E-05
2.836	7.92E-05
2.837	8.11E-05
2.838	8.28E-05
2.839	8.44E-05
2.84	8.58E-05
2.841	8.72E-05
2.842	8.84E-05
2.843	8.95E-05
2.844	9.05E-05
2.845	9.13E-05
2.846	9.21E-05
2.847	9.27E-05
2.848	9.31E-05
2.849	9.35E-05
2.85	9.37E-05
2.851	9.38E-05
2.852	9.38E-05
2.853	9.37E-05
2.854	9.34E-05
2.855	9.30E-05
2.856	9.25E-05
2.857	9.19E-05
2.858	9.11E-05
2.859	9.03E-05
2.86	8.93E-05
2.861	8.82E-05
2.862	8.69E-05
2.863	8.56E-05
2.864	8.41E-05
2.865	8.25E-05
2.866	8.07E-05
2.867	7.89E-05
2.868	7.69E-05
2.869	7.48E-05
2.87	7.26E-05
2.871	7.03E-05
2.872	6.78E-05
2.873	6.52E-05
2.874	6.25E-05
2.875	5.97E-05
2.876	5.68E-05
2.877	5.37E-05
2.878	5.05E-05
2.879	4.72E-05
2.88	4.38E-05
2.881	4.03E-05
2.882	3.66E-05
2.883	3.28E-05
2.884	2.89E-05
2.885	2.49E-05
2.886	2.07E-05
2.887	1.65E-05
2.888	1.21E-05
2.889	7.58E-06
2.89	2.95E-06
2.891	1.71E-06
2.892	6.20E-06
2.893	1.06E-05
2.894	1.48E-05
2.895	1.89E-05
2.896	2.30E-05
2.897	2.68E-05
2.898	3.06E-05
2.899	3.43E-05
2.9	3.78E-05
2.901	4.12E-05
2.902	4.45E-05
2.903	4.77E-05
2.904	5.08E-05
2.905	5.37E-05
2.906	5.65E-05
2.907	5.92E-05
2.908	6.18E-05
2.909	6.43E-05
2.91	6.66E-05
2.911	6.88E-05
2.912	7.10E-05
2.913	7.30E-05
2.914	7.48E-05
2.915	7.66E-05
2.916	7.82E-05
2.917	7.97E-05
2.918	8.12E-05
2.919	8.24E-05
2.92	8.36E-05
2.921	8.47E-05
2.922	8.56E-05
2.923	8.64E-05
2.924	8.71E-05
2.925	8.77E-05
2.926	8.82E-05
2.927	8.85E-05
2.928	8.88E-05
2.929	8.89E-05
2.93	8.89E-05
2.931	8.88E-05
2.932	8.85E-05
2.933	8.82E-05
2.934	8.77E-05
2.935	8.71E-05
2.936	8.65E-05
2.937	8.56E-05
2.938	8.47E-05
2.939	8.37E-05
2.94	8.25E-05
2.941	8.12E-05
2.942	7.98E-05
2.943	7.83E-05
2.944	7.67E-05
2.945	7.50E-05
2.946	7.31E-05
2.947	7.12E-05
2.948	6.91E-05
2.949	6.69E-05
2.95	6.46E-05
2.951	6.21E-05
2.952	5.96E-05
2.953	5.69E-05
2.954	5.42E-05
2.955	5.13E-05
2.956	4.83E-05
2.957	4.52E-05
2.958	4.19E-05
2.959	3.86E-05
2.96	3.51E-05
2.961	3.16E-05
2.962	2.79E-05
2.963	2.41E-05
2.964	2.01E-05
2.965	1.61E-05
2.966	1.20E-05
2.967	7.72E-06
2.968	3.35E-06
2.969	1.09E-06
2.97	5.36E-06
2.971	9.51E-06
2.972	1.36E-05
2.973	1.75E-05
2.974	2.13E-05
2.975	2.50E-05
2.976	2.86E-05
2.977	3.21E-05
2.978	3.54E-05
2.979	3.87E-05
2.98	4.18E-05
2.981	4.49E-05
2.982	4.78E-05
2.983	5.06E-05
2.984	5.33E-05
2.985	5.59E-05
2.986	5.83E-05
2.987	6.07E-05
2.988	6.29E-05
2.989	6.50E-05
2.99	6.71E-05
2.991	6.90E-05
2.992	7.08E-05
2.993	7.24E-05
2.994	7.40E-05
2.995	7.55E-05
2.996	7.68E-05
2.997	7.81E-05
2.998	7.92E-05
2.999	8.02E-05
3	8.11E-05
3.001	8.19E-05
3.002	8.26E-05
3.003	8.31E-05
3.004	8.36E-05
3.005	8.40E-05
3.006	8.42E-05
3.007	8.43E-05
3.008	8.43E-05
3.009	8.42E-05
3.01	8.40E-05
3.011	8.37E-05
3.012	8.33E-05
3.013	8.28E-05
3.014	8.21E-05
3.015	8.14E-05
3.016	8.05E-05
3.017	7.95E-05
3.018	7.84E-05
3.019	7.72E-05
3.02	7.59E-05
3.021	7.45E-05
3.022	7.30E-05
3.023	7.13E-05
3.024	6.96E-05
3.025	6.78E-05
3.026	6.58E-05
3.027	6.37E-05
3.028	6.15E-05
3.029	5.92E-05
3.03	5.68E-05
3.031	5.43E-05
3.032	5.17E-05
3.033	4.90E-05
3.034	4.62E-05
3.035	4.32E-05
3.036	4.02E-05
3.037	3.70E-05
3.038	3.37E-05
3.039	3.04E-05
3.04	2.69E-05
3.041	2.33E-05
3.042	1.96E-05
3.043	1.58E-05
3.044	1.19E-05
3.045	7.84E-06
3.046	3.70E-06
3.047	5.16E-07
3.048	4.59E-06
3.049	8.55E-06
3.05	1.24E-05
3.051	1.62E-05
3.052	1.98E-05
3.053	2.33E-05
3.054	2.67E-05
3.055	3.01E-05
3.056	3.33E-05
3.057	3.64E-05
3.058	3.94E-05
3.059	4.23E-05
3.06	4.50E-05
3.061	4.77E-05
3.062	5.03E-05
3.063	5.28E-05
3.064	5.51E-05
3.065	5.74E-05
3.066	5.95E-05
3.067	6.15E-05
3.068	6.35E-05
3.069	6.53E-05
3.07	6.70E-05
3.071	6.86E-05
3.072	7.01E-05
3.073	7.15E-05
3.074	7.28E-05
3.075	7.40E-05
3.076	7.51E-05
3.077	7.61E-05
3.078	7.69E-05
3.079	7.77E-05
3.08	7.84E-05
3.081	7.89E-05
3.082	7.94E-05
3.083	7.97E-05
3.084	8.00E-05
3.085	8.01E-05
3.086	8.01E-05
3.087	8.00E-05
3.088	7.99E-05
3.089	7.96E-05
3.09	7.92E-05
3.091	7.87E-05
3.092	7.81E-05
3.093	7.74E-05
3.094	7.66E-05
3.095	7.57E-05
3.096	7.46E-05
3.097	7.35E-05
3.098	7.23E-05
3.099	7.10E-05
3.1	6.95E-05
3.101	6.80E-05
3.102	6.63E-05
3.103	6.46E-05
3.104	6.27E-05
3.105	6.08E-05
3.106	5.87E-05
3.107	5.66E-05
3.108	5.43E-05
3.109	5.19E-05
3.11	4.95E-05
3.111	4.69E-05
3.112	4.42E-05
3.113	4.14E-05
3.114	3.85E-05
3.115	3.55E-05
3.116	3.25E-05
3.117	2.93E-05
3.118	2.60E-05
3.119	2.26E-05
3.12	1.91E-05
3.121	1.55E-05
3.122	1.17E-05
3.123	7.93E-06
3.124	4.02E-06
3.125	0
3.126	3.88E-06
3.127	7.66E-06
3.128	1.13E-05
3.129	1.49E-05
3.13	1.84E-05
3.131	2.18E-05
3.132	2.50E-05
3.133	2.82E-05
3.134	3.13E-05
3.135	3.42E-05
3.136	3.71E-05
3.137	3.99E-05
3.138	4.25E-05
3.139	4.51E-05
3.14	4.75E-05
3.141	4.99E-05
3.142	5.21E-05
3.143	5.43E-05
3.144	5.63E-05
3.145	5.83E-05
3.146	6.01E-05
3.147	6.19E-05
3.148	6.35E-05
3.149	6.51E-05
3.15	6.65E-05
3.151	6.79E-05
3.152	6.91E-05
3.153	7.03E-05
3.154	7.13E-05
3.155	7.22E-05
3.156	7.31E-05
3.157	7.38E-05
3.158	7.45E-05
3.159	7.50E-05
3.16	7.55E-05
3.161	7.58E-05
3.162	7.60E-05
3.163	7.62E-05
3.164	7.62E-05
3.165	7.62E-05
3.166	7.60E-05
3.167	7.57E-05
3.168	7.54E-05
3.169	7.49E-05
3.17	7.44E-05
3.171	7.37E-05
3.172	7.29E-05
3.173	7.21E-05
3.174	7.11E-05
3.175	7.01E-05
3.176	6.89E-05
3.177	6.77E-05
3.178	6.63E-05
3.179	6.49E-05
3.18	6.33E-05
3.181	6.17E-05
3.182	5.99E-05
3.183	5.81E-05
3.184	5.61E-05
3.185	5.41E-05
3.186	5.19E-05
3.187	4.97E-05
3.188	4.74E-05
3.189	4.49E-05
3.19	4.24E-05
3.191	3.97E-05
3.192	3.70E-05
3.193	3.42E-05
3.194	3.13E-05
3.195	2.82E-05
3.196	2.51E-05
3.197	2.19E-05
3.198	1.86E-05
3.199	1.51E-05
3.2	1.16E-05
3.201	8.00E-06
3.202	4.29E-06
3.203	4.83E-07
3.204	3.24E-06
3.205	6.85E-06
3.206	1.04E-05
3.207	1.38E-05
3.208	1.71E-05
3.209	2.03E-05
3.21	2.35E-05
3.211	2.65E-05
3.212	2.94E-05
3.213	3.23E-05
3.214	3.50E-05
3.215	3.76E-05
3.216	4.02E-05
3.217	4.26E-05
3.218	4.50E-05
3.219	4.72E-05
3.22	4.94E-05
3.221	5.15E-05
3.222	5.34E-05
3.223	5.53E-05
3.224	5.71E-05
3.225	5.87E-05
3.226	6.03E-05
3.227	6.18E-05
3.228	6.32E-05
3.229	6.45E-05
3.23	6.57E-05
3.231	6.68E-05
3.232	6.78E-05
3.233	6.87E-05
3.234	6.95E-05
3.235	7.02E-05
3.236	7.09E-05
3.237	7.14E-05
3.238	7.18E-05
3.239	7.21E-05
3.24	7.24E-05
3.241	7.25E-05
3.242	7.26E-05
3.243	7.25E-05
3.244	7.24E-05
3.245	7.22E-05
3.246	7.18E-05
3.247	7.14E-05
3.248	7.09E-05
3.249	7.03E-05
3.25	6.96E-05
3.251	6.88E-05
3.252	6.79E-05
3.253	6.69E-05
3.254	6.58E-05
3.255	6.46E-05
3.256	6.33E-05
3.257	6.20E-05
3.258	6.05E-05
3.259	5.89E-05
3.26	5.73E-05
3.261	5.55E-05
3.262	5.37E-05
3.263	5.18E-05
3.264	4.97E-05
3.265	4.76E-05
3.266	4.54E-05
3.267	4.31E-05
3.268	4.07E-05
3.269	3.82E-05
3.27	3.56E-05
3.271	3.29E-05
3.272	3.01E-05
3.273	2.72E-05
3.274	2.43E-05
3.275	2.12E-05
3.276	1.81E-05
3.277	1.48E-05
3.278	1.15E-05
3.279	8.06E-06
3.28	4.54E-06
3.281	9.19E-07
3.282	2.65E-06
3.283	6.11E-06
3.284	9.47E-06
3.285	1.27E-05
3.286	1.59E-05
3.287	1.90E-05
3.288	2.20E-05
3.289	2.49E-05
3.29	2.77E-05
3.291	3.04E-05
3.292	3.30E-05
3.293	3.56E-05
3.294	3.80E-05
3.295	4.04E-05
3.296	4.26E-05
3.297	4.48E-05
3.298	4.68E-05
3.299	4.88E-05
3.3	5.07E-05
3.301	5.25E-05
3.302	5.42E-05
3.303	5.58E-05
3.304	5.73E-05
3.305	5.88E-05
3.306	6.01E-05
3.307	6.13E-05
3.308	6.25E-05
3.309	6.35E-05
3.31	6.45E-05
3.311	6.54E-05
3.312	6.62E-05
3.313	6.69E-05
3.314	6.75E-05
3.315	6.80E-05
3.316	6.84E-05
3.317	6.88E-05
3.318	6.90E-05
3.319	6.91E-05
3.32	6.92E-05
3.321	6.92E-05
3.322	6.91E-05
3.323	6.88E-05
3.324	6.85E-05
3.325	6.81E-05
3.326	6.77E-05
3.327	6.71E-05
3.328	6.64E-05
3.329	6.57E-05
3.33	6.48E-05
3.331	6.39E-05
3.332	6.29E-05
3.333	6.18E-05
3.334	6.05E-05
3.335	5.92E-05
3.336	5.79E-05
3.337	5.64E-05
3.338	5.48E-05
3.339	5.32E-05
3.34	5.14E-05
3.341	4.96E-05
3.342	4.77E-05
3.343	4.57E-05
3.344	4.36E-05
3.345	4.14E-05
3.346	3.91E-05
3.347	3.67E-05
3.348	3.42E-05
3.349	3.17E-05
3.35	2.91E-05
3.351	2.63E-05
3.352	2.35E-05
3.353	2.06E-05
3.354	1.76E-05
3.355	1.45E-05
3.356	1.14E-05
3.357	8.10E-06
3.358	4.75E-06
3.359	1.31E-06
3.36	2.11E-06
3.361	5.42E-06
3.362	8.64E-06
3.363	1.18E-05
3.364	1.48E-05
3.365	1.78E-05
3.366	2.06E-05
3.367	2.34E-05
3.368	2.61E-05
3.369	2.87E-05
3.37	3.12E-05
3.371	3.37E-05
3.372	3.60E-05
3.373	3.82E-05
3.374	4.04E-05
3.375	4.25E-05
3.376	4.45E-05
3.377	4.64E-05
3.378	4.82E-05
3.379	4.99E-05
3.38	5.15E-05
3.381	5.31E-05
3.382	5.45E-05
3.383	5.59E-05
3.384	5.72E-05
3.385	5.84E-05
3.386	5.95E-05
3.387	6.05E-05
3.388	6.15E-05
3.389	6.23E-05
3.39	6.31E-05
3.391	6.38E-05
3.392	6.44E-05
3.393	6.49E-05
3.394	6.53E-05
3.395	6.56E-05
3.396	6.58E-05
3.397	6.60E-05
3.398	6.61E-05
3.399	6.60E-05
3.4	6.59E-05
3.401	6.57E-05
3.402	6.55E-05
3.403	6.51E-05
3.404	6.47E-05
3.405	6.41E-05
3.406	6.35E-05
3.407	6.28E-05
3.408	6.20E-05
3.409	6.11E-05
3.41	6.01E-05
3.411	5.91E-05
3.412	5.79E-05
3.413	5.67E-05
3.414	5.54E-05
3.415	5.40E-05
3.416	5.25E-05
3.417	5.10E-05
3.418	4.93E-05
3.419	4.76E-05
3.42	4.57E-05
3.421	4.38E-05
3.422	4.18E-05
3.423	3.98E-05
3.424	3.76E-05
3.425	3.53E-05
3.426	3.30E-05
3.427	3.06E-05
3.428	2.81E-05
3.429	2.55E-05
3.43	2.28E-05
3.431	2.00E-05
3.432	1.72E-05
3.433	1.42E-05
3.434	1.12E-05
3.435	8.13E-06
3.436	4.94E-06
3.437	1.67E-06
3.438	1.62E-06
3.439	4.79E-06
3.44	7.88E-06
3.441	1.09E-05
3.442	1.38E-05
3.443	1.66E-05
3.444	1.94E-05
3.445	2.20E-05
3.446	2.46E-05
3.447	2.71E-05
3.448	2.95E-05
3.449	3.19E-05
3.45	3.41E-05
3.451	3.63E-05
3.452	3.83E-05
3.453	4.03E-05
3.454	4.22E-05
3.455	4.41E-05
3.456	4.58E-05
3.457	4.75E-05
3.458	4.90E-05
3.459	5.05E-05
3.46	5.19E-05
3.461	5.33E-05
3.462	5.45E-05
3.463	5.57E-05
3.464	5.67E-05
3.465	5.77E-05
3.466	5.86E-05
3.467	5.95E-05
3.468	6.02E-05
3.469	6.08E-05
3.47	6.14E-05
3.471	6.19E-05
3.472	6.23E-05
3.473	6.26E-05
3.474	6.29E-05
3.475	6.30E-05
3.476	6.31E-05
3.477	6.31E-05
3.478	6.30E-05
3.479	6.29E-05
3.48	6.26E-05
3.481	6.23E-05
3.482	6.18E-05
3.483	6.13E-05
3.484	6.08E-05
3.485	6.01E-05
3.486	5.93E-05
3.487	5.85E-05
3.488	5.76E-05
3.489	5.66E-05
3.49	5.55E-05
3.491	5.44E-05
3.492	5.31E-05
3.493	5.18E-05
3.494	5.04E-05
3.495	4.89E-05
3.496	4.73E-05
3.497	4.57E-05
3.498	4.39E-05
3.499	4.21E-05
3.5	4.02E-05
3.501	3.82E-05
3.502	3.62E-05
3.503	3.40E-05
3.504	3.18E-05
3.505	2.95E-05
3.506	2.71E-05
3.507	2.47E-05
3.508	2.21E-05
3.509	1.95E-05
3.51	1.68E-05
3.511	1.40E-05
3.512	1.11E-05
3.513	8.14E-06
3.514	5.11E-06
3.515	1.99E-06
3.516	1.16E-06
3.517	4.21E-06
3.518	7.17E-06
3.519	1.01E-05
3.52	1.29E-05
3.521	1.56E-05
3.522	1.82E-05
3.523	2.08E-05
3.524	2.33E-05
3.525	2.56E-05
3.526	2.80E-05
3.527	3.02E-05
3.528	3.24E-05
3.529	3.44E-05
3.53	3.64E-05
3.531	3.83E-05
3.532	4.02E-05
3.533	4.19E-05
3.534	4.36E-05
3.535	4.52E-05
3.536	4.67E-05
3.537	4.82E-05
3.538	4.95E-05
3.539	5.08E-05
3.54	5.20E-05
3.541	5.31E-05
3.542	5.41E-05
3.543	5.51E-05
3.544	5.60E-05
3.545	5.68E-05
3.546	5.75E-05
3.547	5.81E-05
3.548	5.87E-05
3.549	5.92E-05
3.55	5.96E-05
3.551	5.99E-05
3.552	6.01E-05
3.553	6.03E-05
3.554	6.04E-05
3.555	6.04E-05
3.556	6.03E-05
3.557	6.01E-05
3.558	5.99E-05
3.559	5.96E-05
3.56	5.92E-05
3.561	5.87E-05
3.562	5.82E-05
3.563	5.76E-05
3.564	5.69E-05
3.565	5.61E-05
3.566	5.52E-05
3.567	5.43E-05
3.568	5.32E-05
3.569	5.21E-05
3.57	5.10E-05
3.571	4.97E-05
3.572	4.84E-05
3.573	4.70E-05
3.574	4.55E-05
3.575	4.39E-05
3.576	4.22E-05
3.577	4.05E-05
3.578	3.87E-05
3.579	3.68E-05
3.58	3.49E-05
3.581	3.28E-05
3.582	3.07E-05
3.583	2.85E-05
3.584	2.62E-05
3.585	2.39E-05
3.586	2.15E-05
3.587	1.90E-05
3.588	1.64E-05
3.589	1.37E-05
3.59	1.10E-05
3.591	8.15E-06
3.592	5.25E-06
3.593	2.28E-06
3.594	7.43E-07
3.595	3.67E-06
3.596	6.51E-06
3.597	9.28E-06
3.598	1.20E-05
3.599	1.46E-05
3.6	1.71E-05
3.601	1.96E-05
3.602	2.20E-05
3.603	2.43E-05
3.604	2.65E-05
3.605	2.87E-05
3.606	3.07E-05
3.607	3.27E-05
3.608	3.46E-05
3.609	3.65E-05
3.61	3.83E-05
3.611	3.99E-05
3.612	4.16E-05
3.613	4.31E-05
3.614	4.46E-05
3.615	4.59E-05
3.616	4.72E-05
3.617	4.85E-05
3.618	4.96E-05
3.619	5.07E-05
3.62	5.17E-05
3.621	5.26E-05
3.622	5.35E-05
3.623	5.43E-05
3.624	5.50E-05
3.625	5.56E-05
3.626	5.61E-05
3.627	5.66E-05
3.628	5.70E-05
3.629	5.73E-05
3.63	5.75E-05
3.631	5.77E-05
3.632	5.78E-05
3.633	5.78E-05
3.634	5.77E-05
3.635	5.76E-05
3.636	5.74E-05
3.637	5.71E-05
3.638	5.67E-05
3.639	5.63E-05
3.64	5.58E-05
3.641	5.52E-05
3.642	5.45E-05
3.643	5.38E-05
3.644	5.30E-05
3.645	5.21E-05
3.646	5.11E-05
3.647	5.01E-05
3.648	4.89E-05
3.649	4.77E-05
3.65	4.65E-05
3.651	4.51E-05
3.652	4.37E-05
3.653	4.22E-05
3.654	4.06E-05
3.655	3.90E-05
3.656	3.73E-05
3.657	3.55E-05
3.658	3.36E-05
3.659	3.17E-05
3.66	2.97E-05
3.661	2.76E-05
3.662	2.54E-05
3.663	2.32E-05
3.664	2.08E-05
3.665	1.85E-05
3.666	1.60E-05
3.667	1.34E-05
3.668	1.08E-05
3.669	8.14E-06
3.67	5.38E-06
3.671	2.54E-06
3.672	3.57E-07
3.673	3.17E-06
3.674	5.90E-06
3.675	8.57E-06
3.676	1.12E-05
3.677	1.37E-05
3.678	1.61E-05
3.679	1.85E-05
3.68	2.08E-05
3.681	2.30E-05
3.682	2.51E-05
3.683	2.72E-05
3.684	2.92E-05
3.685	3.11E-05
3.686	3.30E-05
3.687	3.47E-05
3.688	3.65E-05
3.689	3.81E-05
3.69	3.96E-05
3.691	4.11E-05
3.692	4.25E-05
3.693	4.39E-05
3.694	4.51E-05
3.695	4.63E-05
3.696	4.74E-05
3.697	4.85E-05
3.698	4.94E-05
3.699	5.03E-05
3.7	5.12E-05
3.701	5.19E-05
3.702	5.26E-05
3.703	5.32E-05
3.704	5.37E-05
3.705	5.42E-05
3.706	5.46E-05
3.707	5.49E-05
3.708	5.51E-05
3.709	5.53E-05
3.71	5.54E-05
3.711	5.54E-05
3.712	5.54E-05
3.713	5.52E-05
3.714	5.50E-05
3.715	5.48E-05
3.716	5.44E-05
3.717	5.40E-05
3.718	5.35E-05
3.719	5.30E-05
3.72	5.23E-05
3.721	5.16E-05
3.722	5.09E-05
3.723	5.00E-05
3.724	4.91E-05
3.725	4.81E-05
3.726	4.70E-05
3.727	4.59E-05
3.728	4.47E-05
3.729	4.34E-05
3.73	4.21E-05
3.731	4.06E-05
3.732	3.91E-05
3.733	3.76E-05
3.734	3.59E-05
3.735	3.42E-05
3.736	3.25E-05
3.737	3.06E-05
3.738	2.87E-05
3.739	2.67E-05
3.74	2.46E-05
3.741	2.25E-05
3.742	2.03E-05
3.743	1.80E-05
3.744	1.56E-05
3.745	1.32E-05
3.746	1.07E-05
3.747	8.13E-06
3.748	5.49E-06
3.749	2.78E-06
3.75	0
3.751	2.70E-06
3.752	5.34E-06
3.753	7.90E-06
3.754	1.04E-05
3.755	1.28E-05
3.756	1.52E-05
3.757	1.74E-05
3.758	1.96E-05
3.759	2.18E-05
3.76	2.38E-05
3.761	2.58E-05
3.762	2.78E-05
3.763	2.96E-05
3.764	3.14E-05
3.765	3.31E-05
3.766	3.48E-05
