x	y
8.308	0.000101128891865
8.309	0.00010032882365
8.31	9.95E-05
8.311	9.87E-05
8.312	9.78E-05
8.313	9.70E-05
8.314	9.61E-05
8.315	9.52E-05
8.316	9.43E-05
8.317	9.34E-05
8.318	9.25E-05
8.319	9.15E-05
8.32	9.06E-05
8.321	8.96E-05
8.322	8.86E-05
8.323	8.76E-05
8.324	8.66E-05
8.325	8.56E-05
8.326	8.45E-05
8.327	8.35E-05
8.328	8.24E-05
8.329	8.13E-05
8.33	8.02E-05
8.331	7.91E-05
8.332	7.79E-05
8.333	7.68E-05
8.334	7.56E-05
8.335	7.45E-05
8.336	7.33E-05
8.337	7.21E-05
8.338	7.08E-05
8.339	6.96E-05
8.34	6.84E-05
8.341	6.71E-05
8.342	6.58E-05
8.343	6.45E-05
8.344	6.32E-05
8.345	6.19E-05
8.346	6.06E-05
8.347	5.92E-05
8.348	5.79E-05
8.349	5.65E-05
8.35	5.51E-05
8.351	5.37E-05
8.352	5.23E-05
8.353	5.08E-05
8.354	4.94E-05
8.355	4.79E-05
8.356	4.64E-05
8.357	4.50E-05
8.358	4.35E-05
8.359	4.19E-05
8.36	4.04E-05
8.361	3.88E-05
8.362	3.73E-05
8.363	3.57E-05
8.364	3.41E-05
8.365	3.25E-05
8.366	3.09E-05
8.367	2.93E-05
8.368	2.76E-05
8.369	2.59E-05
8.37	2.43E-05
8.371	2.26E-05
8.372	2.09E-05
8.373	1.91E-05
8.374	1.74E-05
8.375	1.57E-05
8.376	1.39E-05
8.377	1.21E-05
8.378	1.03E-05
8.379	8.53E-06
8.38	6.71E-06
8.381	4.87E-06
8.382	3.03E-06
8.383	1.16E-06
8.384	6.83E-07
8.385	2.47E-06
8.386	4.25E-06
8.387	6.01E-06
8.388	7.76E-06
8.389	9.49E-06
8.39	1.12E-05
8.391	1.29E-05
8.392	1.46E-05
8.393	1.63E-05
8.394	1.79E-05
8.395	1.96E-05
8.396	2.12E-05
8.397	2.28E-05
8.398	2.45E-05
8.399	2.60E-05
8.4	2.76E-05
8.401	2.92E-05
8.402	3.07E-05
8.403	3.23E-05
8.404	3.38E-05
8.405	3.53E-05
8.406	3.68E-05
8.407	3.83E-05
8.408	3.97E-05
8.409	4.12E-05
8.41	4.26E-05
8.411	4.40E-05
8.412	4.54E-05
8.413	4.68E-05
8.414	4.82E-05
8.415	4.96E-05
8.416	5.09E-05
8.417	5.23E-05
8.418	5.36E-05
8.419	5.49E-05
8.42	5.62E-05
8.421	5.75E-05
8.422	5.87E-05
8.423	6.00E-05
8.424	6.12E-05
8.425	6.25E-05
8.426	6.37E-05
8.427	6.49E-05
8.428	6.60E-05
8.429	6.72E-05
8.43	6.84E-05
8.431	6.95E-05
8.432	7.06E-05
8.433	7.17E-05
8.434	7.28E-05
8.435	7.39E-05
8.436	7.50E-05
8.437	7.60E-05
8.438	7.71E-05
8.439	7.81E-05
8.44	7.91E-05
8.441	8.01E-05
8.442	8.11E-05
8.443	8.21E-05
8.444	8.30E-05
8.445	8.40E-05
8.446	8.49E-05
8.447	8.58E-05
8.448	8.67E-05
8.449	8.76E-05
8.45	8.85E-05
8.451	8.93E-05
8.452	9.02E-05
8.453	9.10E-05
8.454	9.18E-05
8.455	9.26E-05
8.456	9.34E-05
8.457	9.42E-05
8.458	9.50E-05
8.459	9.57E-05
8.46	9.64E-05
8.461	9.72E-05
8.462	9.79E-05
8.463	9.86E-05
8.464	9.92E-05
8.465	9.99E-05
8.466	0.000100551321705
8.467	0.000101186492853
8.468	0.00010180771507
8.469	0.000102414991653
8.47	0.000103008325893
8.471	0.000103587721084
8.472	0.000104153180514
8.473	0.000104704707475
8.474	0.000105242305255
8.475	0.00010576597714
8.476	0.000106275726418
8.477	0.000106771556374
8.478	0.00010725347029
8.479	0.00010772147145
8.48	0.000108175563134
8.481	0.000108615748625
8.482	0.0001090420312
8.483	0.000109454414138
8.484	0.000109852900716
8.485	0.000110237494209
8.486	0.000110608197891
8.487	0.000110965015037
8.488	0.000111307948919
8.489	0.000111637002807
8.49	0.000111952179971
8.491	0.000112253483681
8.492	0.000112540917204
8.493	0.000112814483805
8.494	0.000113074186752
8.495	0.000113320029307
8.496	0.000113552014734
8.497	0.000113770146294
8.498	0.000113974427249
8.499	0.000114164860858
8.5	0.000114341450379
8.501	0.000114504199069
8.502	0.000114653110185
8.503	0.000114788186981
8.504	0.000114909432712
8.505	0.000115016850629
8.506	0.000115110443985
8.507	0.00011519021603
8.508	0.000115256170013
8.509	0.000115308309181
8.51	0.000115346636783
8.511	0.000115371156064
8.512	0.000115381870268
8.513	0.000115378782639
8.514	0.000115361896418
8.515	0.000115331214849
8.516	0.000115286741169
8.517	0.000115228478619
8.518	0.000115156430437
8.519	0.000115070599857
8.52	0.000114970990118
8.521	0.000114857604451
8.522	0.000114730446092
8.523	0.000114589518271
8.524	0.000114434824221
8.525	0.00011426636717
8.526	0.000114084150348
8.527	0.00011388817698
8.528	0.000113678450296
8.529	0.000113454973519
8.53	0.000113217749873
8.531	0.000112966782583
8.532	0.000112702074869
8.533	0.000112423629951
8.534	0.000112131451051
8.535	0.000111825541386
8.536	0.000111505904173
8.537	0.00011117254263
8.538	0.00011082545997
8.539	0.000110464659408
8.54	0.000110090144157
8.541	0.000109701917428
8.542	0.000109299982431
8.543	0.000108884342378
8.544	0.000108455000474
8.545	0.000108011959929
8.546	0.000107555223947
8.547	0.000107084795734
8.548	0.000106600678494
8.549	0.000106102875428
8.55	0.00010559138974
8.551	0.000105066224628
8.552	0.000104527383293
8.553	0.000103974868933
8.554	0.000103408684745
8.555	0.000102828833924
8.556	0.000102235319666
8.557	0.000101628145163
8.558	0.00010100731361
8.559	0.000100372828197
8.56	9.97E-05
8.561	9.91E-05
8.562	9.84E-05
8.563	9.77E-05
8.564	9.70E-05
8.565	9.63E-05
8.566	9.55E-05
8.567	9.48E-05
8.568	9.40E-05
8.569	9.33E-05
8.57	9.25E-05
8.571	9.17E-05
8.572	9.09E-05
8.573	9.01E-05
8.574	8.92E-05
8.575	8.84E-05
8.576	8.75E-05
8.577	8.66E-05
8.578	8.57E-05
8.579	8.48E-05
8.58	8.39E-05
8.581	8.30E-05
8.582	8.20E-05
8.583	8.11E-05
8.584	8.01E-05
8.585	7.91E-05
8.586	7.81E-05
8.587	7.71E-05
8.588	7.60E-05
8.589	7.50E-05
8.59	7.39E-05
8.591	7.29E-05
8.592	7.18E-05
8.593	7.07E-05
8.594	6.96E-05
8.595	6.85E-05
8.596	6.73E-05
8.597	6.62E-05
8.598	6.50E-05
8.599	6.38E-05
8.6	6.26E-05
8.601	6.14E-05
8.602	6.02E-05
8.603	5.90E-05
8.604	5.77E-05
8.605	5.65E-05
8.606	5.52E-05
8.607	5.39E-05
8.608	5.26E-05
8.609	5.13E-05
8.61	5.00E-05
8.611	4.86E-05
8.612	4.73E-05
8.613	4.59E-05
8.614	4.45E-05
8.615	4.31E-05
8.616	4.17E-05
8.617	4.03E-05
8.618	3.89E-05
8.619	3.74E-05
8.62	3.60E-05
8.621	3.45E-05
8.622	3.30E-05
8.623	3.15E-05
8.624	3.00E-05
8.625	2.85E-05
8.626	2.69E-05
8.627	2.54E-05
8.628	2.38E-05
8.629	2.22E-05
8.63	2.06E-05
8.631	1.90E-05
8.632	1.74E-05
8.633	1.58E-05
8.634	1.41E-05
8.635	1.24E-05
8.636	1.08E-05
8.637	9.08E-06
8.638	7.37E-06
8.639	5.66E-06
8.64	3.93E-06
8.641	2.18E-06
8.642	4.26E-07
8.643	1.28E-06
8.644	2.96E-06
8.645	4.63E-06
8.646	6.29E-06
8.647	7.93E-06
8.648	9.55E-06
8.649	1.12E-05
8.65	1.28E-05
8.651	1.44E-05
8.652	1.59E-05
8.653	1.75E-05
8.654	1.90E-05
8.655	2.06E-05
8.656	2.21E-05
8.657	2.36E-05
8.658	2.51E-05
8.659	2.66E-05
8.66	2.80E-05
8.661	2.95E-05
8.662	3.09E-05
8.663	3.24E-05
8.664	3.38E-05
8.665	3.52E-05
8.666	3.66E-05
8.667	3.79E-05
8.668	3.93E-05
8.669	4.06E-05
8.67	4.20E-05
8.671	4.33E-05
8.672	4.46E-05
8.673	4.59E-05
8.674	4.72E-05
8.675	4.84E-05
8.676	4.97E-05
8.677	5.09E-05
8.678	5.22E-05
8.679	5.34E-05
8.68	5.46E-05
8.681	5.58E-05
8.682	5.69E-05
8.683	5.81E-05
8.684	5.93E-05
8.685	6.04E-05
8.686	6.15E-05
8.687	6.26E-05
8.688	6.37E-05
8.689	6.48E-05
8.69	6.59E-05
8.691	6.69E-05
8.692	6.80E-05
8.693	6.90E-05
8.694	7.00E-05
8.695	7.10E-05
8.696	7.20E-05
8.697	7.30E-05
8.698	7.39E-05
8.699	7.49E-05
8.7	7.58E-05
8.701	7.67E-05
8.702	7.76E-05
8.703	7.85E-05
8.704	7.94E-05
8.705	8.03E-05
8.706	8.12E-05
8.707	8.20E-05
8.708	8.28E-05
8.709	8.36E-05
8.71	8.44E-05
8.711	8.52E-05
8.712	8.60E-05
8.713	8.68E-05
8.714	8.75E-05
8.715	8.83E-05
8.716	8.90E-05
8.717	8.97E-05
8.718	9.04E-05
8.719	9.11E-05
8.72	9.18E-05
8.721	9.24E-05
8.722	9.31E-05
8.723	9.37E-05
8.724	9.43E-05
8.725	9.49E-05
8.726	9.55E-05
8.727	9.61E-05
8.728	9.67E-05
8.729	9.72E-05
8.73	9.78E-05
8.731	9.83E-05
8.732	9.88E-05
8.733	9.93E-05
8.734	9.98E-05
8.735	0.000100270763593
8.736	0.000100733006258
8.737	0.000101182145802
8.738	0.000101618185225
8.739	0.000102041127525
8.74	0.000102450975697
8.741	0.00010284773274
8.742	0.000103231401648
8.743	0.000103601985415
8.744	0.000103959487035
8.745	0.000104303909499
8.746	0.000104635255799
8.747	0.000104953528924
8.748	0.000105258731863
8.749	0.000105550867605
8.75	0.000105829939137
8.751	0.000106095949444
8.752	0.000106348901512
8.753	0.000106588798323
8.754	0.000106815642862
8.755	0.00010702943811
8.756	0.000107230187047
8.757	0.000107417892654
8.758	0.000107592557909
8.759	0.000107754185791
8.76	0.000107902779275
8.761	0.000108038341337
8.762	0.000108160874954
8.763	0.000108270383096
8.764	0.000108366868739
8.765	0.000108450334853
8.766	0.000108520784408
8.767	0.000108578220376
8.768	0.000108622645723
8.769	0.000108654063418
8.77	0.000108672476427
8.771	0.000108677887716
8.772	0.000108670300249
8.773	0.00010864971699
8.774	0.000108616140902
8.775	0.000108569574945
8.776	0.000108510022081
8.777	0.000108437485268
8.778	0.000108351967466
8.779	0.000108253471632
8.78	0.000108142000721
8.781	0.000108017557691
8.782	0.000107880145494
8.783	0.000107729767084
8.784	0.000107566425415
8.785	0.000107390123437
8.786	0.0001072008641
8.787	0.000106998650355
8.788	0.000106783485148
8.789	0.000106555371429
8.79	0.000106314312142
8.791	0.000106060310235
8.792	0.000105793368649
8.793	0.00010551349033
8.794	0.000105220678219
8.795	0.000104914935259
8.796	0.000104596264388
8.797	0.000104264668547
8.798	0.000103920150673
8.799	0.000103562713705
8.8	0.000103192360578
8.801	0.000102809094228
8.802	0.00010241291759
8.803	0.000102003833595
8.804	0.000101581845177
8.805	0.000101146955267
8.806	0.000100699166796
8.807	0.000100238482692
8.808	9.98E-05
8.809	9.93E-05
8.81	9.88E-05
8.811	9.83E-05
8.812	9.77E-05
8.813	9.72E-05
8.814	9.67E-05
8.815	9.61E-05
8.816	9.55E-05
8.817	9.49E-05
8.818	9.43E-05
8.819	9.37E-05
8.82	9.31E-05
8.821	9.24E-05
8.822	9.18E-05
8.823	9.11E-05
8.824	9.04E-05
8.825	8.97E-05
8.826	8.90E-05
8.827	8.83E-05
8.828	8.76E-05
8.829	8.68E-05
8.83	8.61E-05
8.831	8.53E-05
8.832	8.45E-05
8.833	8.37E-05
8.834	8.29E-05
8.835	8.21E-05
8.836	8.13E-05
8.837	8.04E-05
8.838	7.96E-05
8.839	7.87E-05
8.84	7.78E-05
8.841	7.69E-05
8.842	7.60E-05
8.843	7.51E-05
8.844	7.42E-05
8.845	7.32E-05
8.846	7.22E-05
8.847	7.13E-05
8.848	7.03E-05
8.849	6.93E-05
8.85	6.83E-05
8.851	6.72E-05
8.852	6.62E-05
8.853	6.52E-05
8.854	6.41E-05
8.855	6.30E-05
8.856	6.19E-05
8.857	6.08E-05
8.858	5.97E-05
8.859	5.86E-05
8.86	5.74E-05
8.861	5.63E-05
8.862	5.51E-05
8.863	5.39E-05
8.864	5.28E-05
8.865	5.16E-05
8.866	5.03E-05
8.867	4.91E-05
8.868	4.79E-05
8.869	4.66E-05
8.87	4.53E-05
8.871	4.41E-05
8.872	4.28E-05
8.873	4.15E-05
8.874	4.01E-05
8.875	3.88E-05
8.876	3.75E-05
8.877	3.61E-05
8.878	3.47E-05
8.879	3.34E-05
8.88	3.20E-05
8.881	3.06E-05
8.882	2.91E-05
8.883	2.77E-05
8.884	2.63E-05
8.885	2.48E-05
8.886	2.33E-05
8.887	2.19E-05
8.888	2.04E-05
8.889	1.89E-05
8.89	1.73E-05
8.891	1.58E-05
8.892	1.43E-05
8.893	1.27E-05
8.894	1.11E-05
8.895	9.54E-06
8.896	7.94E-06
8.897	6.33E-06
8.898	4.71E-06
8.899	3.08E-06
8.9	1.43E-06
8.901	2.21E-07
8.902	1.81E-06
8.903	3.39E-06
8.904	4.96E-06
8.905	6.52E-06
8.906	8.06E-06
8.907	9.59E-06
8.908	1.11E-05
8.909	1.26E-05
8.91	1.41E-05
8.911	1.56E-05
8.912	1.71E-05
8.913	1.85E-05
8.914	1.99E-05
8.915	2.14E-05
8.916	2.28E-05
8.917	2.42E-05
8.918	2.56E-05
8.919	2.70E-05
8.92	2.83E-05
8.921	2.97E-05
8.922	3.10E-05
8.923	3.24E-05
8.924	3.37E-05
8.925	3.50E-05
8.926	3.63E-05
8.927	3.75E-05
8.928	3.88E-05
8.929	4.01E-05
8.93	4.13E-05
8.931	4.25E-05
8.932	4.38E-05
8.933	4.50E-05
8.934	4.61E-05
8.935	4.73E-05
8.936	4.85E-05
8.937	4.96E-05
8.938	5.08E-05
8.939	5.19E-05
8.94	5.30E-05
8.941	5.41E-05
8.942	5.52E-05
8.943	5.63E-05
8.944	5.74E-05
8.945	5.84E-05
8.946	5.95E-05
8.947	6.05E-05
8.948	6.15E-05
8.949	6.25E-05
8.95	6.35E-05
8.951	6.45E-05
8.952	6.54E-05
8.953	6.64E-05
8.954	6.73E-05
8.955	6.83E-05
8.956	6.92E-05
8.957	7.01E-05
8.958	7.10E-05
8.959	7.19E-05
8.96	7.27E-05
8.961	7.36E-05
8.962	7.44E-05
8.963	7.52E-05
8.964	7.61E-05
8.965	7.69E-05
8.966	7.77E-05
8.967	7.84E-05
8.968	7.92E-05
8.969	8.00E-05
8.97	8.07E-05
8.971	8.14E-05
8.972	8.21E-05
8.973	8.28E-05
8.974	8.35E-05
8.975	8.42E-05
8.976	8.49E-05
8.977	8.55E-05
8.978	8.62E-05
8.979	8.68E-05
8.98	8.74E-05
8.981	8.80E-05
8.982	8.86E-05
8.983	8.92E-05
8.984	8.98E-05
8.985	9.03E-05
8.986	9.09E-05
8.987	9.14E-05
8.988	9.19E-05
8.989	9.24E-05
8.99	9.29E-05
8.991	9.34E-05
8.992	9.39E-05
8.993	9.43E-05
8.994	9.48E-05
8.995	9.52E-05
8.996	9.56E-05
8.997	9.60E-05
8.998	9.64E-05
8.999	9.68E-05
9	9.72E-05
9.001	9.75E-05
9.002	9.79E-05
9.003	9.82E-05
9.004	9.85E-05
9.005	9.88E-05
9.006	9.91E-05
9.007	9.94E-05
9.008	9.97E-05
9.009	9.99E-05
9.01	0.000100192834875
9.011	0.00010042704047
9.012	0.00010064893051
9.013	0.000100858507726
9.014	0.000101055774851
9.015	0.000101240734617
9.016	0.000101413389753
9.017	0.000101573742989
9.018	0.000101721797054
9.019	0.000101857554674
9.02	0.000101981018577
9.021	0.000102092191488
9.022	0.000102191076132
9.023	0.000102277675233
9.024	0.000102351991514
9.025	0.000102414027697
9.026	0.000102463786503
9.027	0.000102501270653
9.028	0.000102526482867
9.029	0.000102539425861
9.03	0.000102540102354
9.031	0.000102528515064
9.032	0.000102504666704
9.033	0.000102468559991
9.034	0.000102420197639
9.035	0.00010235958236
9.036	0.000102286716866
9.037	0.00010220160387
9.038	0.000102104246081
9.039	0.000101994646209
9.04	0.000101872806961
9.041	0.000101738731047
9.042	0.000101592421173
9.043	0.000101433880044
9.044	0.000101263110366
9.045	0.000101080114843
9.046	0.000100884896177
9.047	0.000100677457072
9.048	0.000100457800228
9.049	0.000100225928346
9.05	1.00E-04
9.051	9.97E-05
9.052	9.95E-05
9.053	9.92E-05
9.054	9.89E-05
9.055	9.86E-05
9.056	9.83E-05
9.057	9.79E-05
9.058	9.76E-05
9.059	9.72E-05
9.06	9.69E-05
9.061	9.65E-05
9.062	9.61E-05
9.063	9.57E-05
9.064	9.53E-05
9.065	9.49E-05
9.066	9.44E-05
9.067	9.40E-05
9.068	9.35E-05
9.069	9.30E-05
9.07	9.25E-05
9.071	9.20E-05
9.072	9.15E-05
9.073	9.10E-05
9.074	9.05E-05
9.075	8.99E-05
9.076	8.94E-05
9.077	8.88E-05
9.078	8.82E-05
9.079	8.76E-05
9.08	8.70E-05
9.081	8.64E-05
9.082	8.57E-05
9.083	8.51E-05
9.084	8.44E-05
9.085	8.38E-05
9.086	8.31E-05
9.087	8.24E-05
9.088	8.17E-05
9.089	8.10E-05
9.09	8.02E-05
9.091	7.95E-05
9.092	7.87E-05
9.093	7.80E-05
9.094	7.72E-05
9.095	7.64E-05
9.096	7.56E-05
9.097	7.48E-05
9.098	7.40E-05
9.099	7.31E-05
9.1	7.23E-05
9.101	7.14E-05
9.102	7.05E-05
9.103	6.96E-05
9.104	6.87E-05
9.105	6.78E-05
9.106	6.69E-05
9.107	6.60E-05
9.108	6.50E-05
9.109	6.41E-05
9.11	6.31E-05
9.111	6.21E-05
9.112	6.11E-05
9.113	6.01E-05
9.114	5.91E-05
9.115	5.80E-05
9.116	5.70E-05
9.117	5.59E-05
9.118	5.49E-05
9.119	5.38E-05
9.12	5.27E-05
9.121	5.16E-05
9.122	5.05E-05
9.123	4.94E-05
9.124	4.82E-05
9.125	4.71E-05
9.126	4.59E-05
9.127	4.47E-05
9.128	4.35E-05
9.129	4.23E-05
9.13	4.11E-05
9.131	3.99E-05
9.132	3.87E-05
9.133	3.74E-05
9.134	3.62E-05
9.135	3.49E-05
9.136	3.36E-05
9.137	3.23E-05
9.138	3.10E-05
9.139	2.97E-05
9.14	2.83E-05
9.141	2.70E-05
9.142	2.56E-05
9.143	2.43E-05
9.144	2.29E-05
9.145	2.15E-05
9.146	2.01E-05
9.147	1.87E-05
9.148	1.73E-05
9.149	1.58E-05
9.15	1.44E-05
9.151	1.29E-05
9.152	1.14E-05
9.153	9.93E-06
9.154	8.43E-06
9.155	6.92E-06
9.156	5.40E-06
9.157	3.86E-06
9.158	2.32E-06
9.159	7.57E-07
9.16	7.81E-07
9.161	2.28E-06
9.162	3.77E-06
9.163	5.25E-06
9.164	6.71E-06
9.165	8.17E-06
9.166	9.61E-06
9.167	1.10E-05
9.168	1.25E-05
9.169	1.39E-05
9.17	1.53E-05
9.171	1.66E-05
9.172	1.80E-05
9.173	1.94E-05
9.174	2.07E-05
9.175	2.20E-05
9.176	2.34E-05
9.177	2.47E-05
9.178	2.60E-05
9.179	2.73E-05
9.18	2.85E-05
9.181	2.98E-05
9.182	3.10E-05
9.183	3.23E-05
9.184	3.35E-05
9.185	3.47E-05
9.186	3.59E-05
9.187	3.71E-05
9.188	3.83E-05
9.189	3.95E-05
9.19	4.06E-05
9.191	4.18E-05
9.192	4.29E-05
9.193	4.40E-05
9.194	4.51E-05
9.195	4.62E-05
9.196	4.73E-05
9.197	4.84E-05
9.198	4.95E-05
9.199	5.05E-05
9.2	5.15E-05
9.201	5.26E-05
9.202	5.36E-05
9.203	5.46E-05
9.204	5.56E-05
9.205	5.66E-05
9.206	5.75E-05
9.207	5.85E-05
9.208	5.94E-05
9.209	6.04E-05
9.21	6.13E-05
9.211	6.22E-05
9.212	6.31E-05
9.213	6.40E-05
9.214	6.48E-05
9.215	6.57E-05
9.216	6.65E-05
9.217	6.74E-05
9.218	6.82E-05
9.219	6.90E-05
9.22	6.98E-05
9.221	7.06E-05
9.222	7.14E-05
9.223	7.22E-05
9.224	7.29E-05
9.225	7.37E-05
9.226	7.44E-05
9.227	7.51E-05
9.228	7.58E-05
9.229	7.65E-05
9.23	7.72E-05
9.231	7.79E-05
9.232	7.85E-05
9.233	7.92E-05
9.234	7.98E-05
9.235	8.04E-05
9.236	8.11E-05
9.237	8.17E-05
9.238	8.23E-05
9.239	8.28E-05
9.24	8.34E-05
9.241	8.40E-05
9.242	8.45E-05
9.243	8.50E-05
9.244	8.56E-05
9.245	8.61E-05
9.246	8.66E-05
9.247	8.70E-05
9.248	8.75E-05
9.249	8.80E-05
9.25	8.84E-05
9.251	8.89E-05
9.252	8.93E-05
9.253	8.97E-05
9.254	9.01E-05
9.255	9.05E-05
9.256	9.09E-05
9.257	9.13E-05
9.258	9.16E-05
9.259	9.20E-05
9.26	9.23E-05
9.261	9.26E-05
9.262	9.29E-05
9.263	9.32E-05
9.264	9.35E-05
9.265	9.38E-05
9.266	9.41E-05
9.267	9.43E-05
9.268	9.45E-05
9.269	9.48E-05
9.27	9.50E-05
9.271	9.52E-05
9.272	9.54E-05
9.273	9.56E-05
9.274	9.57E-05
9.275	9.59E-05
9.276	9.60E-05
9.277	9.62E-05
9.278	9.63E-05
9.279	9.64E-05
9.28	9.65E-05
9.281	9.66E-05
9.282	9.67E-05
9.283	9.68E-05
9.284	9.68E-05
9.285	9.69E-05
9.286	9.69E-05
9.287	9.69E-05
9.288	9.69E-05
9.289	9.69E-05
9.29	9.69E-05
9.291	9.69E-05
9.292	9.68E-05
9.293	9.68E-05
9.294	9.67E-05
9.295	9.66E-05
9.296	9.66E-05
9.297	9.65E-05
9.298	9.64E-05
9.299	9.62E-05
9.3	9.61E-05
9.301	9.60E-05
9.302	9.58E-05
9.303	9.56E-05
9.304	9.55E-05
9.305	9.53E-05
9.306	9.51E-05
9.307	9.49E-05
9.308	9.46E-05
9.309	9.44E-05
9.31	9.42E-05
9.311	9.39E-05
9.312	9.36E-05
9.313	9.33E-05
9.314	9.31E-05
9.315	9.28E-05
9.316	9.24E-05
9.317	9.21E-05
9.318	9.18E-05
9.319	9.14E-05
9.32	9.11E-05
9.321	9.07E-05
9.322	9.03E-05
9.323	8.99E-05
9.324	8.95E-05
9.325	8.91E-05
9.326	8.86E-05
9.327	8.82E-05
9.328	8.78E-05
9.329	8.73E-05
9.33	8.68E-05
9.331	8.63E-05
9.332	8.58E-05
9.333	8.53E-05
9.334	8.48E-05
9.335	8.43E-05
9.336	8.37E-05
9.337	8.32E-05
9.338	8.26E-05
9.339	8.20E-05
9.34	8.14E-05
9.341	8.08E-05
9.342	8.02E-05
9.343	7.96E-05
9.344	7.89E-05
9.345	7.83E-05
9.346	7.76E-05
9.347	7.70E-05
9.348	7.63E-05
9.349	7.56E-05
9.35	7.49E-05
9.351	7.42E-05
9.352	7.34E-05
9.353	7.27E-05
9.354	7.19E-05
9.355	7.12E-05
9.356	7.04E-05
9.357	6.96E-05
9.358	6.88E-05
9.359	6.80E-05
9.36	6.72E-05
9.361	6.63E-05
9.362	6.55E-05
9.363	6.46E-05
9.364	6.38E-05
9.365	6.29E-05
9.366	6.20E-05
9.367	6.11E-05
9.368	6.02E-05
