x	y
5.495	7.99E-05
5.505	2.93E-05
5.515	1.32E-05
5.525	5.47E-05
5.535	9.30E-05
5.545	6.70E-05
5.555	9.88E-05
5.565	6.63E-05
5.575	9.16E-05
5.585	0.000113729396164
5.595	7.16E-05
5.605	8.73E-05
5.615	3.88E-05
5.625	4.81E-05
5.635	5.43E-05
5.645	5.73E-05
5.655	0.000118234568084
5.665	0.00011499994872
5.675	0.000108649304966
5.685	9.92E-05
5.695	8.66E-05
5.705	7.10E-05
5.715	0.000113340215524
5.725	9.16E-05
5.735	6.68E-05
5.745	3.89E-05
5.755	6.90E-05
5.765	3.51E-05
5.775	5.93E-05
5.785	8.04E-05
5.795	9.85E-05
5.805	0.000113658118605
5.815	0.000125844564378
5.825	0.000135073670514
5.835	0.000141355582269
5.845	8.37E-05
5.855	8.41E-05
5.865	8.16E-05
5.875	7.62E-05
5.885	6.79E-05
5.895	5.67E-05
5.905	4.26E-05
5.915	2.57E-05
5.925	6.69E-05
5.935	4.43E-05
5.945	7.98E-05
5.955	5.15E-05
5.965	8.14E-05
5.975	4.75E-05
5.985	7.18E-05
5.995	3.22E-05
6.005	5.10E-05
6.015	6.69E-05
6.025	1.90E-05
6.035	2.95E-05
6.045	2.39E-05
6.055	1.89E-05
6.065	4.43E-05
6.075	4.38E-05
6.085	4.06E-05
6.095	3.47E-05
6.105	2.61E-05
6.115	1.48E-05
6.125	6.19E-05
6.135	4.52E-05
6.145	2.60E-05
6.155	4.02E-06
6.165	2.06E-05
6.175	1.33E-05
6.185	1.65E-05
6.195	1.20E-05
6.205	3.80E-05
6.215	3.93E-07
6.225	2.12E-05
6.235	3.94E-05
6.245	5.51E-05
6.255	6.82E-05
6.265	7.87E-05
6.275	8.67E-05
6.285	3.11E-05
6.295	3.40E-05
6.305	3.44E-05
6.315	3.22E-05
6.325	2.76E-05
6.335	2.05E-05
6.345	7.19E-05
6.355	5.98E-05
6.365	4.52E-05
6.375	8.92E-05
6.385	6.97E-05
6.395	4.77E-05
6.405	8.43E-05
6.415	5.75E-05
6.425	2.82E-05
6.435	5.75E-05
6.445	2.34E-05
6.455	1.31E-05
6.465	8.97E-06
6.475	2.87E-05
6.485	4.60E-05
6.495	6.10E-05
6.505	7.36E-05
6.515	8.38E-05
6.525	9.16E-05
6.535	9.72E-05
6.545	0.000100325143113
6.555	0.000101164090663
6.565	9.97E-05
6.575	9.59E-05
6.585	8.97E-05
6.595	8.13E-05
6.605	7.06E-05
6.615	5.76E-05
6.625	0.000103301559786
6.635	8.57E-05
6.645	6.59E-05
6.655	0.000104779972075
6.665	8.04E-05
6.675	0.000114809755063
6.685	8.59E-05
6.695	5.48E-05
6.705	8.25E-05
6.715	4.70E-05
6.725	9.17E-06
6.735	3.02E-05
6.745	1.20E-05
6.755	6.57E-05
6.765	8.01E-05
6.775	9.24E-05
6.785	0.000102476880582
6.795	4.94E-05
6.805	5.51E-05
6.815	5.87E-05
6.825	6.01E-05
6.835	5.94E-05
6.845	5.65E-05
6.855	5.16E-05
6.865	4.44E-05
6.875	3.52E-05
6.885	2.38E-05
6.895	7.14E-05
6.905	5.58E-05
6.915	3.82E-05
6.925	7.95E-05
6.935	5.76E-05
6.945	9.47E-05
6.955	6.87E-05
6.965	4.07E-05
6.975	7.16E-05
6.985	3.94E-05
6.995	5.18E-06
7.005	2.99E-05
7.015	5.27E-05
7.025	7.34E-05
7.035	3.10E-05
7.045	4.76E-05
7.055	6.23E-05
7.065	7.49E-05
7.075	2.45E-05
7.085	3.31E-05
7.095	3.97E-05
7.105	4.44E-05
7.115	4.70E-05
7.125	1.33E-05
7.135	1.46E-05
7.145	1.79E-05
7.155	2.31E-05
7.165	3.02E-05
7.175	2.17E-05
7.185	1.07E-05
7.195	5.87E-05
7.205	4.38E-05
7.215	2.69E-05
7.225	6.92E-05
7.235	4.85E-05
7.245	2.59E-05
7.255	6.25E-05
7.265	9.71E-05
7.275	6.88E-05
7.285	3.86E-05
7.295	6.76E-05
7.305	3.37E-05
7.315	5.89E-05
7.325	8.22E-05
7.335	4.27E-05
7.345	6.23E-05
7.355	8.01E-05
7.365	3.49E-05
7.375	4.90E-05
7.385	6.13E-05
7.395	1.06E-05
7.405	1.92E-05
7.415	2.60E-05
7.425	3.01E-05
7.435	2.70E-05
7.445	2.57E-05
7.455	2.62E-05
7.465	2.85E-05
7.475	3.26E-05
7.485	2.26E-05
7.495	1.49E-05
7.505	5.50E-06
7.515	5.72E-06
7.525	1.87E-05
7.535	2.76E-05
7.545	1.11E-05
7.555	7.20E-06
7.565	2.72E-05
7.575	4.90E-05
7.585	1.15E-05
7.595	3.67E-05
7.605	2.67E-06
7.615	3.14E-05
7.625	7.83E-07
7.635	3.29E-05
7.645	5.78E-06
7.655	4.14E-05
7.665	1.76E-05
7.675	5.66E-05
7.685	3.63E-05
7.695	7.86E-05
7.705	6.17E-05
7.715	4.64E-05
7.725	3.28E-05
7.735	2.09E-05
7.745	1.06E-05
7.755	2.05E-06
7.765	4.87E-06
7.775	1.01E-05
7.785	1.37E-05
7.795	1.57E-05
7.805	1.60E-05
7.815	1.47E-05
7.825	1.17E-05
7.835	7.13E-06
7.845	8.98E-07
7.855	6.95E-06
7.865	1.64E-05
7.875	3.35E-05
7.885	2.08E-05
7.895	6.50E-06
7.905	9.41E-06
7.915	3.41E-05
7.925	1.50E-05
7.935	5.71E-06
7.945	2.80E-05
7.955	5.19E-05
7.965	1.63E-05
7.975	4.33E-05
7.985	7.19E-05
7.995	4.11E-05
8.005	1.18E-05
8.015	1.60E-05
8.025	1.89E-05
8.035	5.73E-06
8.045	2.88E-05
8.055	1.07E-05
8.065	9.30E-06
8.075	2.78E-05
8.085	1.64E-05
8.095	9.71E-07
8.105	1.29E-05
8.115	3.58E-05
8.125	2.50E-05
8.135	1.57E-05
8.145	7.87E-06
8.155	5.95E-05
8.165	6.42E-05
8.175	6.75E-05
8.185	6.93E-05
8.195	6.96E-05
8.205	6.84E-05
8.215	0.000126790551731
8.225	0.000122632588936
8.235	0.000116996442104
8.245	0.000109885699062
8.255	0.000162339090841
8.265	0.000152289866738
8.275	0.000140776731877
8.285	0.000127803222276
8.295	0.000174408017408
8.305	0.000158524315258
8.315	0.000141190769891
8.325	0.000122410866507
8.335	0.000102188077757
8.345	0.000141561020048
8.355	0.000118462828607
8.365	9.39E-05
8.375	6.80E-05
8.385	4.06E-05
8.395	7.28E-05
8.405	0.000103622329329
8.415	7.20E-05
8.425	1.00E-04
8.435	0.000126532404181
8.445	0.000151698697263
8.455	0.000114427663044
8.465	0.000136792928849
8.475	0.000157762641514
8.485	0.000116304936189
8.495	0.000134493405145
8.505	0.000151296160325
8.515	0.000166716458402
8.525	0.00018075754458
8.535	0.000193422652654
8.545	0.000143679848804
8.555	0.000153602656657
8.565	0.000162159119833
8.575	0.000108317270754
8.585	0.000114150599439
8.595	0.000118627116062
8.605	0.000121749976003
8.615	6.25E-05
8.625	6.29E-05
8.635	6.20E-05
8.645	5.97E-05
8.655	5.61E-05
8.665	5.12E-05
8.675	0.000105970364173
8.685	9.84E-05
8.695	8.95E-05
8.705	0.000140249001402
8.715	0.000128686784484
8.725	0.000115807932241
8.735	0.00010161546102
8.745	0.000147147533065
8.755	0.000130336831565
8.765	0.000173256654448
8.775	0.000153839664429
8.785	0.000133123982811
8.795	0.000111112564522
8.805	0.00014884351067
8.815	0.000124249443584
8.825	9.84E-05
8.835	0.00013223858416
8.845	0.000103792455498
8.855	7.41E-05
8.865	4.31E-05
8.875	7.18E-05
8.885	3.83E-05
8.895	3.48E-06
8.905	3.26E-05
8.915	8.89E-06
8.925	1.36E-05
8.935	3.47E-05
8.945	5.47E-05
8.955	1.23E-05
8.965	2.98E-05
8.975	4.60E-05
8.985	6.09E-05
8.995	7.46E-05
9.005	8.71E-05
9.015	9.84E-05
9.025	0.000108367500194
9.035	5.61E-05
9.045	6.37E-05
9.055	7.00E-05
9.065	7.51E-05
9.075	7.90E-05
9.085	2.07E-05
9.095	2.22E-05
9.105	2.24E-05
9.115	2.15E-05
9.125	1.94E-05
9.135	4.50E-05
9.145	4.96E-05
9.155	5.53E-05
9.165	6.22E-05
9.175	7.03E-05
9.185	1.86E-05
9.195	2.91E-05
9.205	2.03E-05
9.215	7.40E-06
9.225	6.64E-06
9.235	3.92E-05
9.245	2.28E-05
9.255	6.63E-05
9.265	4.76E-05
9.275	2.77E-05
9.285	6.77E-05
9.295	4.55E-05
9.305	2.21E-05
9.315	5.86E-05
9.325	3.29E-05
9.335	6.13E-06
9.345	3.92E-05
9.355	1.01E-05
9.365	4.09E-05
9.375	9.46E-06
9.385	2.31E-05
9.395	4.29E-06
9.405	3.05E-05
9.415	6.64E-05
9.425	4.25E-05
9.435	1.96E-05
9.445	2.10E-06
9.455	2.27E-05
9.465	4.22E-05
9.475	4.76E-07
9.485	1.68E-05
9.495	3.29E-05
9.505	4.80E-05
9.515	6.19E-05
9.525	7.47E-05
9.535	8.64E-05
9.545	3.60E-05
9.555	4.55E-05
9.565	5.40E-05
9.575	6.13E-05
9.585	6.75E-05
9.595	7.27E-05
9.605	1.57E-05
9.615	1.87E-05
9.625	2.06E-05
9.635	2.14E-05
9.645	2.12E-05
9.655	4.12E-05
9.665	4.36E-05
9.675	4.70E-05
9.685	5.16E-05
9.695	5.72E-05
9.705	2.83E-06
9.715	1.06E-05
9.725	1.93E-05
9.735	3.18E-05
9.745	2.09E-05
9.755	8.98E-06
9.765	5.70E-05
9.775	4.29E-05
9.785	2.78E-05
9.795	7.27E-05
9.805	5.55E-05
9.815	3.73E-05
9.825	1.80E-05
9.835	5.88E-05
9.845	3.74E-05
9.855	1.51E-05
9.865	5.27E-05
9.875	2.83E-05
9.885	2.83E-06
9.895	2.36E-05
9.905	9.89E-06
9.915	1.86E-05
9.925	4.82E-05
9.935	1.77E-05
9.945	4.92E-05
9.955	2.08E-05
9.965	6.69E-06
9.975	2.79E-05
9.985	2.46E-06
9.995	2.20E-05
10.005	4.54E-05
10.015	6.79E-05
10.025	2.83E-05
10.035	4.87E-05
10.045	6.82E-05
10.055	8.66E-05
10.065	4.31E-05
10.075	5.95E-05
10.085	7.51E-05
10.095	8.96E-05
10.105	4.21E-05
10.115	5.46E-05
10.125	6.62E-05
10.135	7.68E-05
10.145	2.54E-05
10.155	3.41E-05
10.165	4.18E-05
10.175	4.85E-05
10.185	6.80E-06
10.195	2.01E-06
10.205	6.29E-05
10.215	6.57E-05
10.225	6.76E-05
10.235	6.86E-05
10.245	6.86E-05
10.255	0.000128672774344
10.265	0.000126769220897
10.275	0.000123916632298
10.285	0.00012011685492
10.295	0.000115371729753
10.305	0.000109683092422
10.315	0.000103052773215
10.325	0.000156517753346
10.335	0.000148009539982
10.345	0.000138565103756
10.355	0.000128186253797
10.365	0.000116874793993
10.375	0.000104632523012
10.385	9.15E-05
10.395	7.74E-05
10.405	0.000123373908098
10.415	0.000107426275435
10.425	9.06E-05
10.435	7.28E-05
10.445	5.41E-05
10.455	3.44E-05
10.465	7.49E-05
10.475	5.35E-05
10.485	9.21E-05
10.495	6.89E-05
10.505	0.000105728828214
10.515	8.06E-05
10.525	0.000115684255945
10.535	8.88E-05
10.545	0.000122028774488
10.555	9.33E-05
10.565	6.37E-05
10.575	9.43E-05
10.585	6.29E-05
10.595	9.17E-05
10.605	5.85E-05
10.615	8.55E-05
10.625	5.05E-05
10.635	7.57E-05
10.645	3.90E-05
10.655	1.43E-06
10.665	2.40E-05
10.675	1.54E-05
10.685	5.44E-06
10.695	3.57E-05
10.705	1.66E-05
10.715	5.95E-05
10.725	4.22E-05
10.735	2.57E-05
10.745	1.02E-05
10.755	4.55E-06
10.765	1.84E-05
10.775	3.14E-05
10.785	4.35E-05
10.795	5.47E-05
10.805	6.51E-05
10.815	7.47E-05
10.825	2.23E-05
10.835	3.02E-05
10.845	3.72E-05
10.855	4.33E-05
10.865	4.86E-05
10.875	5.30E-05
10.885	5.66E-05
10.895	5.93E-05
10.905	6.12E-05
10.915	6.23E-05
10.925	1.49E-06
10.935	8.81E-07
10.945	5.70E-07
10.955	2.86E-06
10.965	5.97E-06
10.975	9.92E-06
10.985	1.47E-05
10.995	2.03E-05
11.005	3.43E-05
11.015	2.70E-05
11.025	1.89E-05
11.035	7.11E-05
11.045	6.13E-05
11.055	5.08E-05
11.065	3.94E-05
11.075	8.83E-05
11.085	7.53E-05
11.095	6.15E-05
11.105	4.68E-05
11.115	3.14E-05
11.125	7.62E-05
11.135	5.91E-05
11.145	4.13E-05
11.155	2.26E-05
11.165	6.42E-05
11.175	4.39E-05
11.185	2.28E-05
11.195	9.41E-07
11.205	2.17E-05
11.215	1.58E-05
11.225	8.42E-06
11.235	2.76E-05
11.245	1.71E-06
11.255	3.61E-05
11.265	6.97E-05
11.275	4.15E-05
11.285	7.35E-05
11.295	4.37E-05
11.305	7.42E-05
11.315	0.0001038884605
11.325	7.18E-05
11.335	9.99E-05
11.345	6.62E-05
11.355	9.27E-05
11.365	0.000118535429507
11.375	8.25E-05
11.385	0.000106758109453
11.395	6.92E-05
11.405	9.19E-05
11.415	0.000113826856759
11.425	7.40E-05
11.435	9.44E-05
11.445	0.00011398856078
11.455	7.18E-05
11.465	8.99E-05
11.475	4.62E-05
11.485	6.28E-05
11.495	7.87E-05
11.505	9.37E-05
11.515	0.000108052803899
11.525	6.06E-05
11.535	7.34E-05
11.545	8.55E-05
11.555	9.68E-05
11.565	0.000107319120902
11.575	0.000117131222298
11.585	6.52E-05
11.595	7.35E-05
11.605	8.11E-05
11.615	8.79E-05
11.625	9.40E-05
11.635	9.93E-05
11.645	4.29E-05
11.655	4.68E-05
11.665	4.99E-05
11.675	5.23E-05
11.685	5.40E-05
11.695	5.50E-05
11.705	5.87E-06
11.715	6.39E-06
11.725	7.64E-06
11.735	9.62E-06
11.745	1.23E-05
11.755	1.58E-05
11.765	1.99E-05
11.775	3.63E-05
11.785	3.07E-05
11.795	2.43E-05
11.805	1.73E-05
11.815	7.06E-05
11.825	6.21E-05
11.835	5.29E-05
11.845	4.30E-05
11.855	3.24E-05
11.865	8.21E-05
11.875	7.01E-05
11.885	5.74E-05
11.895	4.39E-05
11.905	9.08E-05
11.915	7.59E-05
11.925	6.04E-05
11.935	4.41E-05
11.945	2.71E-05
11.955	7.05E-05
11.965	5.21E-05
11.975	3.31E-05
11.985	1.33E-05
11.995	5.39E-05
12.005	3.27E-05
12.015	7.19E-05
12.025	4.93E-05
12.035	8.71E-05
12.045	6.32E-05
12.055	9.96E-05
12.065	7.43E-05
12.075	0.000109367507386
12.085	8.27E-05
12.095	5.53E-05
12.105	8.83E-05
12.115	5.96E-05
12.125	9.12E-05
12.135	6.11E-05
12.145	9.14E-05
12.155	5.99E-05
12.165	8.89E-05
12.175	5.61E-05
12.185	8.36E-05
12.195	4.95E-05
12.205	1.46E-05
12.215	4.02E-05
12.225	4.03E-06
12.235	2.82E-05
12.245	9.26E-06
12.255	1.36E-05
12.265	2.52E-05
12.275	3.69E-06
12.285	1.72E-05
12.295	3.74E-05
12.305	4.08E-06
12.315	1.48E-05
12.325	3.30E-05
12.335	5.06E-05
12.345	6.75E-05
12.355	2.28E-05
12.365	3.84E-05
12.375	5.33E-05
12.385	6.76E-05
12.395	2.02E-05
12.405	3.32E-05
12.415	4.56E-05
12.425	5.73E-05
12.435	7.26E-06
12.445	1.77E-05
12.455	2.74E-05
12.465	3.65E-05
12.475	1.60E-05
12.485	8.21E-06
12.495	1.03E-06
12.505	5.52E-06
12.515	1.14E-05
12.525	1.67E-05
12.535	2.13E-05
12.545	2.53E-05
12.555	2.87E-05
12.565	3.14E-05
12.575	3.35E-05
12.585	3.49E-05
12.595	3.57E-05
12.605	3.59E-05
12.615	3.55E-05
12.625	3.44E-05
12.635	3.28E-05
12.645	3.04E-05
12.655	8.85E-05
12.665	8.50E-05
12.675	8.08E-05
12.685	7.60E-05
12.695	7.05E-05
12.705	6.45E-05
12.715	5.78E-05
12.725	5.05E-05
12.735	4.26E-05
12.745	3.41E-05
12.755	8.59E-05
12.765	7.62E-05
12.775	6.58E-05
12.785	5.48E-05
12.795	4.32E-05
12.805	9.21E-05
12.815	7.93E-05
12.825	6.58E-05
12.835	0.000112826041854
12.845	9.82E-05
12.855	8.29E-05
12.865	0.000128121514957
12.875	0.0001116652998
12.885	9.46E-05
12.895	7.69E-05
12.905	0.000119715983077
12.915	0.000100852329054
12.925	8.14E-05
12.935	0.000122362512993
12.945	0.000101703047251
12.955	8.04E-05
12.965	0.000119629928128
12.975	9.72E-05
12.985	7.41E-05
12.995	0.000111543093454
13.005	8.73E-05
13.015	6.25E-05
13.025	9.81E-05
13.035	7.21E-05
13.045	4.55E-05
13.055	7.94E-05
13.065	5.16E-05
13.075	8.43E-05
13.085	0.000116438325859
13.095	8.69E-05
13.105	0.00011786021287
13.115	8.72E-05
13.125	0.000116953008937
13.135	8.51E-05
13.145	0.000113723806844
13.155	8.07E-05
13.165	0.000108179667023
13.175	7.40E-05
