x	y
1.894	6.96E-06
1.895	4.80E-06
1.896	2.36E-06
1.897	3.58E-07
1.898	2.97E-06
1.899	5.30E-06
1.9	7.36E-06
1.901	9.14E-06
1.902	1.06E-05
1.903	1.19E-05
1.904	1.28E-05
1.905	1.35E-05
1.906	1.39E-05
1.907	1.40E-05
1.908	1.39E-05
1.909	1.34E-05
1.91	1.27E-05
1.911	1.18E-05
1.912	1.05E-05
1.913	8.98E-06
1.914	7.19E-06
1.915	5.12E-06
1.916	2.78E-06
1.917	1.63E-07
1.918	2.45E-06
1.919	4.78E-06
1.92	6.85E-06
1.921	8.64E-06
1.922	1.02E-05
1.923	1.14E-05
1.924	1.24E-05
1.925	1.31E-05
1.926	1.35E-05
1.927	1.37E-05
1.928	1.36E-05
1.929	1.33E-05
1.93	1.26E-05
1.931	1.17E-05
1.932	1.05E-05
1.933	9.10E-06
1.934	7.39E-06
1.935	5.41E-06
1.936	3.17E-06
1.937	6.63E-07
1.938	1.93E-06
1.939	4.27E-06
1.94	6.34E-06
1.941	8.15E-06
1.942	9.69E-06
1.943	1.10E-05
1.944	1.20E-05
1.945	1.27E-05
1.946	1.32E-05
1.947	1.34E-05
1.948	1.34E-05
1.949	1.31E-05
1.95	1.25E-05
1.951	1.17E-05
1.952	1.06E-05
1.953	9.20E-06
1.954	7.57E-06
1.955	5.69E-06
1.956	3.54E-06
1.957	1.13E-06
1.958	1.43E-06
1.959	3.77E-06
1.96	5.85E-06
1.961	7.67E-06
1.962	9.23E-06
1.963	1.05E-05
1.964	1.16E-05
1.965	1.23E-05
1.966	1.29E-05
1.967	1.31E-05
1.968	1.31E-05
1.969	1.29E-05
1.97	1.24E-05
1.971	1.16E-05
1.972	1.06E-05
1.973	9.28E-06
1.974	7.74E-06
1.975	5.94E-06
1.976	3.88E-06
1.977	1.57E-06
1.978	9.45E-07
1.979	3.28E-06
1.98	5.37E-06
1.981	7.20E-06
1.982	8.77E-06
1.983	1.01E-05
1.984	1.12E-05
1.985	1.20E-05
1.986	1.25E-05
1.987	1.28E-05
1.988	1.29E-05
1.989	1.27E-05
1.99	1.22E-05
1.991	1.15E-05
1.992	1.06E-05
1.993	9.35E-06
1.994	7.89E-06
1.995	6.17E-06
1.996	4.20E-06
1.997	1.99E-06
1.998	4.66E-07
1.999	2.81E-06
2	4.90E-06
2.001	6.74E-06
2.002	8.33E-06
2.003	9.67E-06
2.004	1.08E-05
2.005	1.16E-05
2.006	1.22E-05
2.007	1.25E-05
2.008	1.26E-05
2.009	1.25E-05
2.01	1.21E-05
2.011	1.14E-05
2.012	1.05E-05
2.013	9.40E-06
2.014	8.02E-06
2.015	6.38E-06
2.016	4.50E-06
2.017	2.38E-06
2.018	3.36E-09
2.019	2.34E-06
2.02	4.43E-06
2.021	6.28E-06
2.022	7.89E-06
2.023	9.25E-06
2.024	1.04E-05
2.025	1.12E-05
2.026	1.19E-05
2.027	1.22E-05
2.028	1.24E-05
2.029	1.23E-05
2.03	1.19E-05
2.031	1.14E-05
2.032	1.05E-05
2.033	9.45E-06
2.034	8.13E-06
2.035	6.58E-06
2.036	4.78E-06
2.037	2.74E-06
2.038	4.60E-07
2.039	1.88E-06
2.04	3.98E-06
2.041	5.83E-06
2.042	7.45E-06
2.043	8.83E-06
2.044	9.97E-06
2.045	1.09E-05
2.046	1.15E-05
2.047	1.20E-05
2.048	1.21E-05
2.049	1.21E-05
2.05	1.18E-05
2.051	1.13E-05
2.052	1.05E-05
2.053	9.48E-06
2.054	8.23E-06
2.055	6.75E-06
2.056	5.04E-06
2.057	3.08E-06
2.058	8.90E-07
2.059	1.43E-06
2.06	3.53E-06
2.061	5.40E-06
2.062	7.03E-06
2.063	8.42E-06
2.064	9.58E-06
2.065	1.05E-05
2.066	1.12E-05
2.067	1.17E-05
2.068	1.19E-05
2.069	1.19E-05
2.07	1.16E-05
2.071	1.12E-05
2.072	1.04E-05
2.073	9.50E-06
2.074	8.32E-06
2.075	6.91E-06
2.076	5.27E-06
2.077	3.40E-06
2.078	1.30E-06
2.079	9.84E-07
2.08	3.09E-06
2.081	4.96E-06
2.082	6.61E-06
2.083	8.02E-06
2.084	9.20E-06
2.085	1.02E-05
2.086	1.09E-05
2.087	1.14E-05
2.088	1.16E-05
2.089	1.17E-05
2.09	1.15E-05
2.091	1.10E-05
2.092	1.04E-05
2.093	9.51E-06
2.094	8.40E-06
2.095	7.06E-06
2.096	5.49E-06
2.097	3.70E-06
2.098	1.68E-06
2.099	5.51E-07
2.1	2.66E-06
2.101	4.54E-06
2.102	6.19E-06
2.103	7.62E-06
2.104	8.83E-06
2.105	9.80E-06
2.106	1.06E-05
2.107	1.11E-05
2.108	1.14E-05
2.109	1.15E-05
2.11	1.13E-05
2.111	1.09E-05
2.112	1.03E-05
2.113	9.51E-06
2.114	8.46E-06
2.115	7.19E-06
2.116	5.69E-06
2.117	3.98E-06
2.118	2.04E-06
2.119	1.26E-07
2.12	2.24E-06
2.121	4.12E-06
2.122	5.79E-06
2.123	7.23E-06
2.124	8.45E-06
2.125	9.45E-06
2.126	1.02E-05
2.127	1.08E-05
2.128	1.11E-05
2.129	1.12E-05
2.13	1.11E-05
2.131	1.08E-05
2.132	1.03E-05
2.133	9.50E-06
2.134	8.51E-06
2.135	7.30E-06
2.136	5.88E-06
2.137	4.24E-06
2.138	2.37E-06
2.139	2.91E-07
2.14	1.82E-06
2.141	3.71E-06
2.142	5.39E-06
2.143	6.85E-06
2.144	8.09E-06
2.145	9.11E-06
2.146	9.91E-06
2.147	1.05E-05
2.148	1.09E-05
2.149	1.10E-05
2.15	1.10E-05
2.151	1.07E-05
2.152	1.02E-05
2.153	9.48E-06
2.154	8.55E-06
2.155	7.41E-06
2.156	6.05E-06
2.157	4.48E-06
2.158	2.69E-06
2.159	6.87E-07
2.16	1.41E-06
2.161	3.31E-06
2.162	5.00E-06
2.163	6.47E-06
2.164	7.72E-06
2.165	8.77E-06
2.166	9.60E-06
2.167	1.02E-05
2.168	1.06E-05
2.169	1.08E-05
2.17	1.08E-05
2.171	1.06E-05
2.172	1.01E-05
2.173	9.45E-06
2.174	8.58E-06
2.175	7.50E-06
2.176	6.21E-06
2.177	4.70E-06
2.178	2.99E-06
2.179	1.06E-06
2.18	1.01E-06
2.181	2.92E-06
2.182	4.61E-06
2.183	6.09E-06
2.184	7.37E-06
2.185	8.43E-06
2.186	9.28E-06
2.187	9.93E-06
2.188	1.04E-05
2.189	1.06E-05
2.19	1.06E-05
2.191	1.04E-05
2.192	1.00E-05
2.193	9.41E-06
2.194	8.60E-06
2.195	7.58E-06
2.196	6.35E-06
2.197	4.91E-06
2.198	3.26E-06
2.199	1.41E-06
2.2	6.18E-07
2.201	2.53E-06
2.202	4.23E-06
2.203	5.72E-06
2.204	7.01E-06
2.205	8.09E-06
2.206	8.97E-06
2.207	9.64E-06
2.208	1.01E-05
2.209	1.04E-05
2.21	1.04E-05
2.211	1.03E-05
2.212	9.93E-06
2.213	9.37E-06
2.214	8.61E-06
2.215	7.64E-06
2.216	6.47E-06
2.217	5.10E-06
2.218	3.53E-06
2.219	1.75E-06
2.22	2.32E-07
2.221	2.14E-06
2.222	3.85E-06
2.223	5.36E-06
2.224	6.66E-06
2.225	7.76E-06
2.226	8.66E-06
2.227	9.36E-06
2.228	9.86E-06
2.229	1.02E-05
2.23	1.02E-05
2.231	1.01E-05
2.232	9.83E-06
2.233	9.32E-06
2.234	8.61E-06
2.235	7.70E-06
2.236	6.59E-06
2.237	5.28E-06
2.238	3.77E-06
2.239	2.06E-06
2.24	1.49E-07
2.241	1.77E-06
2.242	3.48E-06
2.243	5.00E-06
2.244	6.32E-06
2.245	7.44E-06
2.246	8.36E-06
2.247	9.08E-06
2.248	9.60E-06
2.249	9.93E-06
2.25	1.01E-05
2.251	9.99E-06
2.252	9.73E-06
2.253	9.26E-06
2.254	8.60E-06
2.255	7.75E-06
2.256	6.69E-06
2.257	5.44E-06
2.258	4.00E-06
2.259	2.35E-06
2.26	5.15E-07
2.261	1.40E-06
2.262	3.12E-06
2.263	4.64E-06
2.264	5.98E-06
2.265	7.11E-06
2.266	8.05E-06
2.267	8.80E-06
2.268	9.35E-06
2.269	9.71E-06
2.27	9.87E-06
2.271	9.84E-06
2.272	9.62E-06
2.273	9.20E-06
2.274	8.59E-06
2.275	7.78E-06
2.276	6.78E-06
2.277	5.59E-06
2.278	4.21E-06
2.279	2.63E-06
2.28	8.61E-07
2.281	1.03E-06
2.282	2.76E-06
2.283	4.29E-06
2.284	5.64E-06
2.285	6.79E-06
2.286	7.75E-06
2.287	8.52E-06
2.288	9.10E-06
2.289	9.49E-06
2.29	9.68E-06
2.291	9.69E-06
2.292	9.50E-06
2.293	9.13E-06
2.294	8.56E-06
2.295	7.81E-06
2.296	6.86E-06
2.297	5.73E-06
2.298	4.40E-06
2.299	2.89E-06
2.3	1.19E-06
2.301	6.72E-07
2.302	2.41E-06
2.303	3.95E-06
2.304	5.31E-06
2.305	6.47E-06
2.306	7.45E-06
2.307	8.25E-06
2.308	8.85E-06
2.309	9.26E-06
2.31	9.49E-06
2.311	9.53E-06
2.312	9.39E-06
2.313	9.05E-06
2.314	8.53E-06
2.315	7.83E-06
2.316	6.93E-06
2.317	5.85E-06
2.318	4.59E-06
2.319	3.14E-06
2.32	1.50E-06
2.321	3.18E-07
2.322	2.06E-06
2.323	3.61E-06
2.324	4.98E-06
2.325	6.16E-06
2.326	7.16E-06
2.327	7.97E-06
2.328	8.60E-06
2.329	9.04E-06
2.33	9.30E-06
2.331	9.38E-06
2.332	9.27E-06
2.333	8.97E-06
2.334	8.50E-06
2.335	7.84E-06
2.336	6.99E-06
2.337	5.97E-06
2.338	4.76E-06
2.339	3.36E-06
2.34	1.79E-06
2.341	2.99E-08
2.342	1.71E-06
2.343	3.27E-06
2.344	4.65E-06
2.345	5.85E-06
2.346	6.86E-06
2.347	7.70E-06
2.348	8.35E-06
2.349	8.82E-06
2.35	9.11E-06
2.351	9.22E-06
2.352	9.14E-06
2.353	8.89E-06
2.354	8.45E-06
2.355	7.84E-06
2.356	7.04E-06
2.357	6.07E-06
2.358	4.91E-06
2.359	3.58E-06
2.36	2.06E-06
2.361	3.69E-07
2.362	1.38E-06
2.363	2.94E-06
2.364	4.33E-06
2.365	5.54E-06
2.366	6.57E-06
2.367	7.43E-06
2.368	8.10E-06
2.369	8.60E-06
2.37	8.91E-06
2.371	9.05E-06
2.372	9.01E-06
2.373	8.80E-06
2.374	8.41E-06
2.375	7.83E-06
2.376	7.09E-06
2.377	6.16E-06
2.378	5.06E-06
2.379	3.78E-06
2.38	2.32E-06
2.381	6.90E-07
2.382	1.04E-06
2.383	2.62E-06
2.384	4.02E-06
2.385	5.24E-06
2.386	6.29E-06
2.387	7.16E-06
2.388	7.85E-06
2.389	8.37E-06
2.39	8.72E-06
2.391	8.89E-06
2.392	8.88E-06
2.393	8.70E-06
2.394	8.35E-06
2.395	7.82E-06
2.396	7.12E-06
2.397	6.24E-06
2.398	5.19E-06
2.399	3.97E-06
2.4	2.57E-06
2.401	9.94E-07
2.402	7.13E-07
2.403	2.29E-06
2.404	3.70E-06
2.405	4.94E-06
2.406	6.00E-06
2.407	6.89E-06
2.408	7.61E-06
2.409	8.15E-06
2.41	8.52E-06
2.411	8.72E-06
2.412	8.75E-06
2.413	8.61E-06
2.414	8.29E-06
2.415	7.80E-06
2.416	7.14E-06
2.417	6.31E-06
2.418	5.31E-06
2.419	4.14E-06
2.42	2.80E-06
2.421	1.28E-06
2.422	3.89E-07
2.423	1.98E-06
2.424	3.39E-06
2.425	4.64E-06
2.426	5.72E-06
2.427	6.62E-06
2.428	7.36E-06
2.429	7.93E-06
2.43	8.33E-06
2.431	8.55E-06
2.432	8.61E-06
2.433	8.50E-06
2.434	8.22E-06
2.435	7.78E-06
2.436	7.16E-06
2.437	6.38E-06
2.438	5.42E-06
2.439	4.30E-06
2.44	3.01E-06
2.441	1.55E-06
2.442	7.01E-08
2.443	1.66E-06
2.444	3.09E-06
2.445	4.35E-06
2.446	5.44E-06
2.447	6.36E-06
2.448	7.12E-06
2.449	7.70E-06
2.45	8.13E-06
2.451	8.38E-06
2.452	8.47E-06
2.453	8.40E-06
2.454	8.15E-06
2.455	7.74E-06
2.456	7.17E-06
2.457	6.43E-06
2.458	5.52E-06
2.459	4.45E-06
2.46	3.21E-06
2.461	1.81E-06
2.462	2.44E-07
2.463	1.35E-06
2.464	2.79E-06
2.465	4.05E-06
2.466	5.16E-06
2.467	6.10E-06
2.468	6.87E-06
2.469	7.48E-06
2.47	7.93E-06
2.471	8.21E-06
2.472	8.33E-06
2.473	8.29E-06
2.474	8.08E-06
2.475	7.71E-06
2.476	7.17E-06
2.477	6.47E-06
2.478	5.61E-06
2.479	4.59E-06
2.48	3.40E-06
2.481	2.05E-06
2.482	5.43E-07
2.483	1.05E-06
2.484	2.49E-06
2.485	3.77E-06
2.486	4.88E-06
2.487	5.84E-06
2.488	6.63E-06
2.489	7.26E-06
2.49	7.73E-06
2.491	8.04E-06
2.492	8.19E-06
2.493	8.17E-06
2.494	8.00E-06
2.495	7.66E-06
2.496	7.17E-06
2.497	6.51E-06
2.498	5.69E-06
2.499	4.72E-06
2.5	3.58E-06
2.501	2.28E-06
2.502	8.27E-07
2.503	7.46E-07
2.504	2.19E-06
2.505	3.48E-06
2.506	4.61E-06
2.507	5.58E-06
2.508	6.39E-06
2.509	7.04E-06
2.51	7.53E-06
2.511	7.87E-06
2.512	8.04E-06
2.513	8.06E-06
2.514	7.92E-06
2.515	7.62E-06
2.516	7.16E-06
2.517	6.54E-06
2.518	5.77E-06
2.519	4.84E-06
2.52	3.75E-06
2.521	2.50E-06
2.522	1.10E-06
2.523	4.48E-07
2.524	1.90E-06
2.525	3.20E-06
2.526	4.34E-06
2.527	5.32E-06
2.528	6.15E-06
2.529	6.82E-06
2.53	7.33E-06
2.531	7.69E-06
2.532	7.89E-06
2.533	7.94E-06
2.534	7.83E-06
2.535	7.56E-06
2.536	7.14E-06
2.537	6.56E-06
2.538	5.83E-06
2.539	4.94E-06
2.54	3.90E-06
2.541	2.70E-06
2.542	1.35E-06
2.543	1.54E-07
2.544	1.61E-06
2.545	2.92E-06
2.546	4.07E-06
2.547	5.07E-06
2.548	5.91E-06
2.549	6.60E-06
2.55	7.13E-06
2.551	7.52E-06
2.552	7.74E-06
2.553	7.82E-06
2.554	7.74E-06
2.555	7.50E-06
2.556	7.12E-06
2.557	6.58E-06
2.558	5.89E-06
2.559	5.04E-06
2.56	4.04E-06
2.561	2.89E-06
2.562	1.59E-06
2.563	1.37E-07
2.564	1.33E-06
2.565	2.64E-06
2.566	3.81E-06
2.567	4.82E-06
2.568	5.67E-06
2.569	6.38E-06
2.57	6.94E-06
2.571	7.34E-06
2.572	7.59E-06
2.573	7.69E-06
2.574	7.64E-06
2.575	7.44E-06
2.576	7.09E-06
2.577	6.59E-06
2.578	5.93E-06
2.579	5.13E-06
2.58	4.18E-06
2.581	3.07E-06
2.582	1.82E-06
2.583	4.16E-07
2.584	1.05E-06
2.585	2.37E-06
2.586	3.54E-06
2.587	4.56E-06
2.588	5.44E-06
2.589	6.16E-06
2.59	6.74E-06
2.591	7.16E-06
2.592	7.44E-06
2.593	7.57E-06
2.594	7.54E-06
2.595	7.37E-06
2.596	7.06E-06
2.597	6.59E-06
2.598	5.98E-06
2.599	5.21E-06
2.6	4.30E-06
2.601	3.24E-06
2.602	2.04E-06
2.603	6.81E-07
2.604	7.71E-07
2.605	2.10E-06
2.606	3.28E-06
2.607	4.32E-06
2.608	5.20E-06
2.609	5.94E-06
2.61	6.54E-06
2.611	6.98E-06
2.612	7.28E-06
2.613	7.44E-06
2.614	7.44E-06
2.615	7.30E-06
2.616	7.02E-06
2.617	6.59E-06
2.618	6.01E-06
2.619	5.28E-06
2.62	4.42E-06
2.621	3.40E-06
2.622	2.24E-06
2.623	9.33E-07
2.624	4.96E-07
2.625	1.83E-06
2.626	3.02E-06
2.627	4.07E-06
2.628	4.97E-06
2.629	5.73E-06
2.63	6.34E-06
2.631	6.80E-06
2.632	7.13E-06
2.633	7.31E-06
2.634	7.34E-06
2.635	7.23E-06
2.636	6.98E-06
2.637	6.58E-06
2.638	6.04E-06
2.639	5.35E-06
2.64	4.52E-06
2.641	3.55E-06
2.642	2.43E-06
2.643	1.17E-06
2.644	2.24E-07
2.645	1.57E-06
2.646	2.77E-06
2.647	3.82E-06
2.648	4.74E-06
2.649	5.51E-06
2.65	6.14E-06
2.651	6.63E-06
2.652	6.97E-06
2.653	7.17E-06
2.654	7.23E-06
2.655	7.15E-06
2.656	6.93E-06
2.657	6.56E-06
2.658	6.06E-06
2.659	5.41E-06
2.66	4.62E-06
2.661	3.69E-06
2.662	2.61E-06
2.663	1.40E-06
2.664	4.42E-08
2.665	1.31E-06
2.666	2.51E-06
2.667	3.58E-06
2.668	4.51E-06
2.669	5.29E-06
2.67	5.94E-06
2.671	6.45E-06
2.672	6.81E-06
2.673	7.04E-06
2.674	7.12E-06
2.675	7.07E-06
2.676	6.88E-06
2.677	6.54E-06
2.678	6.07E-06
2.679	5.46E-06
2.68	4.70E-06
2.681	3.81E-06
2.682	2.78E-06
2.683	1.61E-06
2.684	3.06E-07
2.685	1.05E-06
2.686	2.26E-06
2.687	3.34E-06
2.688	4.28E-06
2.689	5.08E-06
2.69	5.74E-06
2.691	6.27E-06
2.692	6.65E-06
2.693	6.90E-06
2.694	7.01E-06
2.695	6.98E-06
2.696	6.82E-06
2.697	6.52E-06
2.698	6.08E-06
2.699	5.50E-06
2.7	4.78E-06
2.701	3.93E-06
2.702	2.94E-06
2.703	1.82E-06
2.704	5.54E-07
2.705	7.89E-07
2.706	2.01E-06
2.707	3.10E-06
2.708	4.05E-06
2.709	4.87E-06
2.71	5.54E-06
2.711	6.09E-06
2.712	6.49E-06
2.713	6.76E-06
2.714	6.90E-06
2.715	6.90E-06
2.716	6.76E-06
2.717	6.49E-06
2.718	6.08E-06
2.719	5.54E-06
2.72	4.86E-06
2.721	4.04E-06
2.722	3.09E-06
2.723	2.01E-06
2.724	7.91E-07
2.725	5.35E-07
2.726	1.77E-06
2.727	2.86E-06
2.728	3.83E-06
2.729	4.65E-06
2.73	5.35E-06
2.731	5.91E-06
2.732	6.33E-06
2.733	6.62E-06
2.734	6.78E-06
2.735	6.81E-06
2.736	6.70E-06
2.737	6.45E-06
2.738	6.08E-06
2.739	5.56E-06
2.74	4.92E-06
2.741	4.14E-06
2.742	3.23E-06
2.743	2.19E-06
2.744	1.02E-06
2.745	2.84E-07
2.746	1.52E-06
2.747	2.63E-06
2.748	3.60E-06
2.749	4.44E-06
2.75	5.15E-06
2.751	5.73E-06
2.752	6.17E-06
2.753	6.48E-06
2.754	6.66E-06
2.755	6.71E-06
2.756	6.63E-06
2.757	6.41E-06
2.758	6.07E-06
2.759	5.59E-06
2.76	4.98E-06
2.761	4.24E-06
2.762	3.37E-06
2.763	2.36E-06
2.764	1.23E-06
2.765	3.53E-08
2.766	1.28E-06
2.767	2.39E-06
2.768	3.38E-06
2.769	4.23E-06
2.77	4.95E-06
2.771	5.55E-06
2.772	6.01E-06
2.773	6.34E-06
2.774	6.54E-06
2.775	6.62E-06
2.776	6.56E-06
2.777	6.37E-06
2.778	6.05E-06
2.779	5.61E-06
2.78	5.03E-06
2.781	4.32E-06
2.782	3.49E-06
2.783	2.53E-06
2.784	1.43E-06
2.785	2.10E-07
2.786	1.04E-06
2.787	2.16E-06
2.788	3.16E-06
2.789	4.02E-06
2.79	4.76E-06
2.791	5.37E-06
2.792	5.85E-06
2.793	6.20E-06
2.794	6.42E-06
2.795	6.52E-06
2.796	6.48E-06
2.797	6.32E-06
2.798	6.03E-06
2.799	5.62E-06
2.8	5.07E-06
2.801	4.40E-06
2.802	3.60E-06
2.803	2.68E-06
2.804	1.62E-06
2.805	4.43E-07
2.806	8.03E-07
2.807	1.93E-06
2.808	2.94E-06
2.809	3.81E-06
2.81	4.56E-06
2.811	5.19E-06
2.812	5.68E-06
2.813	6.05E-06
2.814	6.30E-06
2.815	6.42E-06
2.816	6.41E-06
2.817	6.27E-06
2.818	6.01E-06
2.819	5.62E-06
2.82	5.11E-06
2.821	4.47E-06
2.822	3.71E-06
2.823	2.82E-06
2.824	1.81E-06
2.825	6.66E-07
2.826	5.68E-07
2.827	1.71E-06
2.828	2.72E-06
2.829	3.61E-06
2.83	4.37E-06
2.831	5.01E-06
2.832	5.52E-06
2.833	5.91E-06
2.834	6.17E-06
2.835	6.31E-06
2.836	6.33E-06
2.837	6.22E-06
2.838	5.98E-06
2.839	5.63E-06
2.84	5.14E-06
2.841	4.54E-06
2.842	3.81E-06
2.843	2.96E-06
2.844	1.98E-06
2.845	8.78E-07
2.846	3.34E-07
2.847	1.48E-06
2.848	2.50E-06
2.849	3.40E-06
2.85	4.18E-06
2.851	4.83E-06
2.852	5.36E-06
2.853	5.76E-06
2.854	6.05E-06
2.855	6.21E-06
2.856	6.24E-06
2.857	6.16E-06
2.858	5.95E-06
2.859	5.62E-06
2.86	5.17E-06
2.861	4.60E-06
2.862	3.90E-06
2.863	3.08E-06
2.864	2.14E-06
2.865	1.08E-06
2.866	1.03E-07
2.867	1.26E-06
2.868	2.29E-06
2.869	3.19E-06
2.87	3.98E-06
2.871	4.65E-06
2.872	5.19E-06
2.873	5.62E-06
2.874	5.92E-06
2.875	6.10E-06
2.876	6.16E-06
2.877	6.10E-06
2.878	5.92E-06
2.879	5.61E-06
2.88	5.19E-06
2.881	4.65E-06
2.882	3.98E-06
2.883	3.20E-06
2.884	2.30E-06
2.885	1.27E-06
2.886	1.26E-07
2.887	1.03E-06
2.888	2.07E-06
2.889	2.99E-06
2.89	3.79E-06
2.891	4.47E-06
2.892	5.03E-06
2.893	5.47E-06
2.894	5.79E-06
2.895	5.99E-06
2.896	6.07E-06
2.897	6.03E-06
2.898	5.88E-06
2.899	5.60E-06
2.9	5.21E-06
2.901	4.69E-06
2.902	4.06E-06
2.903	3.31E-06
2.904	2.44E-06
2.905	1.45E-06
2.906	3.46E-07
2.907	8.12E-07
2.908	1.86E-06
2.909	2.79E-06
2.91	3.60E-06
2.911	4.29E-06
2.912	4.86E-06
2.913	5.32E-06
2.914	5.66E-06
2.915	5.88E-06
2.916	5.98E-06
2.917	5.97E-06
2.918	5.83E-06
2.919	5.59E-06
2.92	5.22E-06
2.921	4.73E-06
2.922	4.13E-06
2.923	3.41E-06
2.924	2.58E-06
2.925	1.63E-06
2.926	5.55E-07
2.927	5.94E-07
2.928	1.65E-06
2.929	2.59E-06
2.93	3.41E-06
2.931	4.11E-06
2.932	4.70E-06
2.933	5.17E-06
2.934	5.53E-06
2.935	5.77E-06
2.936	5.89E-06
2.937	5.90E-06
2.938	5.79E-06
2.939	5.56E-06
2.94	5.22E-06
2.941	4.77E-06
2.942	4.20E-06
2.943	3.51E-06
2.944	2.71E-06
2.945	1.79E-06
2.946	7.55E-07
2.947	3.77E-07
2.948	1.44E-06
2.949	2.38E-06
2.95	3.22E-06
2.951	3.93E-06
2.952	4.53E-06
2.953	5.02E-06
2.954	5.39E-06
2.955	5.65E-06
2.956	5.80E-06
2.957	5.82E-06
2.958	5.74E-06
2.959	5.54E-06
2.96	5.22E-06
2.961	4.80E-06
2.962	4.25E-06
2.963	3.60E-06
2.964	2.83E-06
2.965	1.94E-06
2.966	9.46E-07
2.967	1.62E-07
2.968	1.23E-06
2.969	2.19E-06
2.97	3.03E-06
2.971	3.76E-06
2.972	4.37E-06
2.973	4.87E-06
2.974	5.26E-06
2.975	5.54E-06
2.976	5.70E-06
2.977	5.75E-06
2.978	5.69E-06
2.979	5.51E-06
2.98	5.22E-06
2.981	4.82E-06
2.982	4.31E-06
2.983	3.68E-06
2.984	2.94E-06
2.985	2.09E-06
2.986	1.13E-06
2.987	5.19E-08
2.988	1.02E-06
2.989	1.99E-06
2.99	2.84E-06
2.991	3.58E-06
2.992	4.21E-06
2.993	4.72E-06
2.994	5.13E-06
2.995	5.42E-06
2.996	5.60E-06
2.997	5.67E-06
2.998	5.63E-06
2.999	5.48E-06
3	5.21E-06
3.001	4.84E-06
3.002	4.35E-06
3.003	3.76E-06
3.004	3.05E-06
3.005	2.23E-06
3.006	1.30E-06
3.007	2.60E-07
3.008	8.19E-07
3.009	1.79E-06
3.01	2.65E-06
3.011	3.40E-06
3.012	4.04E-06
3.013	4.57E-06
3.014	4.99E-06
3.015	5.30E-06
3.016	5.50E-06
3.017	5.59E-06
3.018	5.57E-06
3.019	5.44E-06
3.02	5.20E-06
3.021	4.85E-06
3.022	4.39E-06
3.023	3.82E-06
3.024	3.15E-06
3.025	2.36E-06
3.026	1.46E-06
3.027	4.58E-07
3.028	6.15E-07
3.029	1.59E-06
3.03	2.46E-06
3.031	3.22E-06
3.032	3.88E-06
3.033	4.42E-06
3.034	4.86E-06
3.035	5.18E-06
3.036	5.40E-06
3.037	5.51E-06
3.038	5.51E-06
3.039	5.40E-06
3.04	5.18E-06
3.041	4.86E-06
3.042	4.43E-06
3.043	3.89E-06
3.044	3.24E-06
3.045	2.48E-06
3.046	1.62E-06
3.047	6.47E-07
3.048	4.13E-07
3.049	1.40E-06
3.05	2.28E-06
3.051	3.05E-06
3.052	3.71E-06
3.053	4.27E-06
3.054	4.72E-06
3.055	5.06E-06
3.056	5.30E-06
3.057	5.42E-06
3.058	5.44E-06
3.059	5.36E-06
3.06	5.16E-06
3.061	4.87E-06
3.062	4.46E-06
3.063	3.95E-06
3.064	3.33E-06
3.065	2.60E-06
3.066	1.77E-06
3.067	8.27E-07
3.068	2.12E-07
3.069	1.21E-06
3.07	2.09E-06
3.071	2.87E-06
3.072	3.55E-06
3.073	4.12E-06
3.074	4.58E-06
3.075	4.94E-06
3.076	5.19E-06
3.077	5.34E-06
3.078	5.38E-06
3.079	5.31E-06
3.08	5.14E-06
3.081	4.87E-06
3.082	4.48E-06
3.083	4.00E-06
3.084	3.41E-06
3.085	2.71E-06
3.086	1.91E-06
3.087	9.99E-07
3.088	1.28E-08
3.089	1.01E-06
3.09	1.91E-06
3.091	2.70E-06
3.092	3.39E-06
3.093	3.97E-06
3.094	4.44E-06
3.095	4.82E-06
3.096	5.08E-06
3.097	5.25E-06
3.098	5.31E-06
3.099	5.26E-06
3.1	5.11E-06
3.101	4.86E-06
3.102	4.50E-06
3.103	4.04E-06
3.104	3.48E-06
3.105	2.81E-06
3.106	2.04E-06
3.107	1.16E-06
3.108	1.83E-07
3.109	8.22E-07
3.11	1.73E-06
3.111	2.53E-06
3.112	3.22E-06
3.113	3.82E-06
3.114	4.31E-06
3.115	4.69E-06
3.116	4.98E-06
3.117	5.16E-06
3.118	5.24E-06
3.119	5.21E-06
3.12	5.08E-06
3.121	4.85E-06
3.122	4.52E-06
3.123	4.09E-06
3.124	3.55E-06
3.125	2.91E-06
3.126	2.16E-06
3.127	1.32E-06
3.128	3.71E-07
3.129	6.32E-07
3.13	1.54E-06
3.131	2.35E-06
3.132	3.06E-06
3.133	3.66E-06
3.134	4.17E-06
3.135	4.57E-06
3.136	4.87E-06
3.137	5.07E-06
3.138	5.16E-06
3.139	5.16E-06
3.14	5.05E-06
3.141	4.84E-06
3.142	4.53E-06
3.143	4.12E-06
3.144	3.61E-06
3.145	3.00E-06
3.146	2.28E-06
3.147	1.47E-06
3.148	5.50E-07
3.149	4.43E-07
3.15	1.36E-06
3.151	2.18E-06
3.152	2.90E-06
3.153	3.51E-06
3.154	4.03E-06
3.155	4.44E-06
3.156	4.76E-06
3.157	4.97E-06
3.158	5.09E-06
3.159	5.10E-06
3.16	5.01E-06
3.161	4.83E-06
3.162	4.54E-06
3.163	4.15E-06
3.164	3.67E-06
3.165	3.08E-06
